3.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0
6.0,0.0,6.0,3.0,5.0,0.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0
3.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0
6.0,0.0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,3.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0
3.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0
23.0,3.0,4.0,2.0,3.0,16.0,1.0,0.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,3.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,0
19.0,2.0,6.0,2.0,5.0,11.0,2.0,0.0,5.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.83,4.0,4.0,4.0,0
9.0,0.0,8.0,5.0,7.0,1.0,1.0,0.0,8.0,5.0,7.0,1.0,1.0,1.0,1.0,0.0,0.12,3.0,3.0,3.0,0
3.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0
3.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,3.0,3.0,3.0,0
3.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,3.0,3.0,3.0,0
6.0,0.0,5.0,2.0,4.0,1.0,1.0,0.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.2,3.0,3.0,3.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0
3.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,4.0,4.0,4.0,0
13.0,0.0,9.0,3.0,8.0,4.0,5.0,1.0,8.0,3.0,7.0,5.0,5.0,5.0,1.0,3.0,0.44,3.0,3.0,3.0,0
3.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,0
17.0,4.0,12.0,2.0,11.0,1.0,8.0,1.0,12.0,1.0,11.0,4.0,4.0,4.0,4.0,1.0,0.08,3.0,3.0,3.0,0
15.0,3.0,12.0,5.0,11.0,0.0,8.0,1.0,12.0,4.0,11.0,4.0,4.0,4.0,1.0,1.0,0.0,4.0,3.0,3.0,0
11.0,1.0,9.0,2.0,8.0,1.0,6.0,1.0,9.0,2.0,8.0,4.0,4.0,4.0,1.0,1.0,0.11,4.0,2.0,4.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0
5.0,0.0,5.0,1.0,4.0,0.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,0
7.0,0.0,7.0,5.0,6.0,0.0,2.0,0.0,7.0,5.0,6.0,2.0,2.0,5.0,1.0,1.0,0.0,5.0,5.0,4.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0
46.0,6.0,38.0,5.0,37.0,4.0,57.0,2.0,33.0,4.0,32.0,13.0,13.0,14.0,8.0,3.0,0.11,4.0,4.0,4.0,0
20.0,0.0,20.0,3.0,19.0,0.0,5.0,1.0,16.0,3.0,15.0,5.0,5.0,5.0,5.0,3.0,0.0,3.0,3.0,3.0,0
3.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,4.0,4.0,4.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0
5.0,0.0,5.0,2.0,4.0,0.0,2.0,0.0,5.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,0
6.0,2.0,4.0,1.0,3.0,0.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,4.0,3.0,3.0,0
82.0,16.0,31.0,8.0,30.0,38.0,58.0,2.0,31.0,8.0,30.0,10.0,10.0,13.0,6.0,5.0,1.23,3.0,3.0,3.0,0
19.0,1.0,18.0,9.0,17.0,0.0,4.0,1.0,16.0,9.0,15.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0,3.0,0
6.0,0.0,6.0,2.0,5.0,0.0,2.0,0.0,5.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,4.0,4.0,4.0,0
7.0,0.0,7.0,1.0,6.0,0.0,3.0,0.0,5.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,0.0,4.0,4.0,4.0,0
19.0,3.0,7.0,7.0,6.0,9.0,1.0,0.0,7.0,7.0,6.0,1.0,1.0,1.0,1.0,0.0,1.29,4.0,4.0,3.0,0
7.0,0.0,7.0,1.0,6.0,0.0,3.0,0.0,5.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,4.0,4.0,4.0,1
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0
20.0,1.0,19.0,6.0,18.0,0.0,13.0,1.0,18.0,6.0,17.0,8.0,8.0,8.0,1.0,6.0,0.0,3.0,3.0,3.0,0
11.0,0.0,11.0,4.0,9.0,0.0,4.0,1.0,8.0,3.0,7.0,3.0,3.0,3.0,1.0,1.0,0.0,7.0,7.0,3.0,0
23.0,0.0,23.0,8.0,22.0,0.0,3.0,0.0,13.0,8.0,12.0,3.0,3.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,0
67.0,9.0,25.0,6.0,21.0,33.0,128.0,2.0,19.0,3.0,18.0,8.0,8.0,8.0,1.0,1.0,1.32,11.0,11.0,3.0,0
24.0,3.0,9.0,3.0,8.0,12.0,8.0,1.0,9.0,3.0,8.0,4.0,4.0,4.0,1.0,1.0,1.33,3.0,1.0,3.0,0
37.0,4.0,24.0,9.0,16.0,9.0,32.0,2.0,13.0,2.0,12.0,6.0,6.0,6.0,1.0,1.0,0.38,8.0,8.0,3.0,0
7.0,0.0,7.0,1.0,6.0,0.0,3.0,0.0,5.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,4.0,4.0,4.0,0
20.0,0.0,20.0,1.0,19.0,0.0,9.0,1.0,12.0,1.0,11.0,9.0,9.0,9.0,1.0,2.0,0.0,4.0,4.0,4.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0
5.0,0.0,5.0,1.0,4.0,0.0,3.0,0.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,4.0,4.0,4.0,0
20.0,5.0,5.0,2.0,4.0,10.0,1.0,0.0,5.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,2.0,4.0,4.0,3.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0
5.0,0.0,5.0,1.0,4.0,0.0,3.0,0.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,4.0,4.0,4.0,0
10.0,0.0,10.0,2.0,9.0,0.0,3.0,0.0,9.0,2.0,8.0,3.0,3.0,3.0,1.0,1.0,0.0,4.0,4.0,4.0,0
3.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,4.0,4.0,4.0,0
5.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.5,4.0,3.0,4.0,0
4.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,4.0,4.0,4.0,0
81.0,11.0,12.0,5.0,11.0,58.0,2.0,0.0,8.0,5.0,7.0,2.0,2.0,2.0,1.0,1.0,4.83,4.0,4.0,3.0,0
7.0,0.0,7.0,3.0,6.0,0.0,3.0,0.0,5.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,4.0,4.0,4.0,0
14.0,3.0,4.0,2.0,3.0,7.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.75,3.0,3.0,3.0,0
102.0,13.0,20.0,6.0,15.0,69.0,12.0,1.0,11.0,2.0,10.0,5.0,5.0,5.0,1.0,2.0,3.45,8.0,8.0,4.0,1
23.0,4.0,8.0,3.0,6.0,11.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.38,3.0,3.0,3.0,0
13.0,2.0,4.0,2.0,3.0,7.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.75,3.0,3.0,3.0,0
3.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0
4.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,3.0,4.0,0
5.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.5,4.0,3.0,4.0,0
5.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.5,4.0,3.0,4.0,0
17.0,0.0,12.0,3.0,11.0,5.0,4.0,1.0,12.0,3.0,11.0,3.0,3.0,3.0,1.0,1.0,0.42,5.0,5.0,5.0,1
13.0,0.0,13.0,1.0,12.0,0.0,6.0,1.0,8.0,1.0,7.0,6.0,6.0,6.0,1.0,1.0,0.0,4.0,4.0,4.0,0
17.0,3.0,4.0,2.0,3.0,10.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.5,3.0,3.0,3.0,0
111.0,14.0,27.0,5.0,23.0,70.0,32.0,2.0,13.0,2.0,12.0,6.0,6.0,6.0,1.0,1.0,2.59,8.0,8.0,3.0,0
77.0,13.0,12.0,5.0,8.0,52.0,1.0,0.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,4.33,13.0,13.0,4.0,1
119.0,14.0,89.0,14.0,88.0,16.0,11581440.0,7.0,77.0,14.0,76.0,29.0,29.0,38.0,7.0,3.0,0.18,5.0,5.0,5.0,1
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0
17.0,0.0,17.0,2.0,16.0,0.0,8.0,1.0,10.0,2.0,9.0,8.0,8.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,0
15.0,0.0,15.0,6.0,13.0,0.0,11.0,1.0,15.0,6.0,13.0,6.0,6.0,6.0,3.0,2.0,0.0,3.0,3.0,3.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0
20.0,3.0,5.0,1.0,4.0,12.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.4,3.0,3.0,3.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0
28.0,6.0,4.0,2.0,2.0,18.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.5,4.0,4.0,3.0,0
20.0,0.0,19.0,4.0,17.0,1.0,4.0,1.0,10.0,3.0,9.0,4.0,4.0,4.0,4.0,3.0,0.05,7.0,7.0,5.0,1
3.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,3.0,1.0,3.0,0
12.0,0.0,12.0,4.0,11.0,0.0,2.0,0.0,12.0,3.0,11.0,2.0,2.0,2.0,1.0,2.0,0.0,4.0,4.0,3.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,4.0,1
4.0,0.0,4.0,1.0,3.0,0.0,2.0,0.0,5.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,0
15.0,1.0,12.0,2.0,11.0,2.0,4.0,1.0,10.0,2.0,9.0,3.0,3.0,3.0,3.0,1.0,0.17,3.0,1.0,3.0,0
10.0,1.0,5.0,2.0,4.0,4.0,2.0,0.0,5.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,0.8,3.0,1.0,3.0,0
5.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.25,3.0,3.0,3.0,0
37.0,8.0,23.0,4.0,22.0,6.0,49.0,2.0,22.0,4.0,21.0,8.0,8.0,9.0,4.0,2.0,0.26,4.0,4.0,4.0,0
57.0,9.0,4.0,3.0,3.0,44.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,11.0,4.0,2.0,3.0,0
46.0,5.0,41.0,6.0,40.0,0.0,13.0,1.0,31.0,6.0,30.0,6.0,6.0,6.0,4.0,3.0,0.0,4.0,3.0,3.0,0
5.0,0.0,5.0,1.0,4.0,0.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,0
28.0,4.0,24.0,8.0,21.0,0.0,44.0,2.0,21.0,6.0,20.0,8.0,8.0,8.0,1.0,3.0,0.0,8.0,8.0,5.0,1
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0
6.0,0.0,6.0,3.0,5.0,0.0,3.0,0.0,6.0,3.0,5.0,3.0,3.0,3.0,1.0,2.0,0.0,3.0,3.0,3.0,0
30.0,3.0,10.0,6.0,9.0,17.0,2.0,0.0,10.0,6.0,9.0,2.0,2.0,3.0,1.0,1.0,1.7,3.0,3.0,3.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,0
16.0,1.0,15.0,6.0,14.0,0.0,2.0,0.0,14.0,6.0,13.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,0
85.0,0.0,76.0,17.0,75.0,9.0,144.0,2.0,73.0,17.0,72.0,11.0,11.0,13.0,1.0,3.0,0.12,5.0,3.0,5.0,1
57.0,11.0,5.0,1.0,4.0,41.0,1.0,0.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,8.2,4.0,4.0,4.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0
8.0,0.0,4.0,3.0,3.0,4.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,5.0,1
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,1
26.0,1.0,17.0,6.0,16.0,8.0,6.0,1.0,17.0,6.0,16.0,4.0,4.0,5.0,3.0,2.0,0.47,3.0,1.0,3.0,0
10.0,0.0,5.0,1.0,4.0,5.0,1.0,0.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,0
3.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,0
7.0,0.0,7.0,2.0,6.0,0.0,3.0,0.0,6.0,2.0,5.0,3.0,3.0,3.0,1.0,2.0,0.0,3.0,3.0,3.0,0
5.0,0.0,5.0,2.0,4.0,0.0,4.0,1.0,6.0,2.0,5.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,3.0,3.0,0
3.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,0
10.0,0.0,7.0,2.0,6.0,3.0,3.0,0.0,6.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,0.43,5.0,5.0,5.0,1
32.0,1.0,13.0,7.0,12.0,18.0,3.0,0.0,9.0,7.0,8.0,3.0,3.0,3.0,1.0,2.0,1.38,3.0,3.0,3.0,0
7.0,0.0,7.0,1.0,6.0,0.0,4.0,1.0,6.0,1.0,5.0,3.0,3.0,4.0,3.0,1.0,0.0,3.0,3.0,3.0,0
13.0,1.0,12.0,11.0,11.0,0.0,1.0,0.0,12.0,11.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,0
3.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,4.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,0
52.0,10.0,23.0,12.0,22.0,19.0,32.0,2.0,22.0,12.0,21.0,6.0,6.0,6.0,3.0,1.0,0.83,4.0,3.0,3.0,0
17.0,2.0,14.0,4.0,13.0,1.0,6.0,1.0,14.0,4.0,13.0,4.0,4.0,4.0,1.0,2.0,0.07,4.0,4.0,4.0,0
8.0,1.0,5.0,3.0,4.0,2.0,1.0,0.0,5.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.4,3.0,3.0,3.0,0
55.0,9.0,24.0,9.0,23.0,22.0,12.0,1.0,22.0,9.0,21.0,8.0,8.0,9.0,4.0,2.0,0.92,5.0,5.0,5.0,1
4.0,0.0,4.0,2.0,3.0,0.0,3.0,0.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,4.0,4.0,4.0,0
15.0,1.0,3.0,2.0,2.0,11.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3.67,3.0,3.0,3.0,0
27.0,1.0,10.0,2.0,9.0,16.0,8.0,1.0,14.0,2.0,13.0,8.0,8.0,8.0,8.0,3.0,1.6,3.0,3.0,3.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0
10.0,0.0,8.0,3.0,7.0,2.0,3.0,0.0,7.0,3.0,6.0,3.0,3.0,3.0,1.0,2.0,0.25,5.0,5.0,3.0,0
16.0,0.0,13.0,4.0,12.0,3.0,10.0,1.0,13.0,3.0,12.0,6.0,6.0,6.0,5.0,4.0,0.23,3.0,3.0,3.0,0
22.0,2.0,18.0,3.0,17.0,3.0,40.0,2.0,17.0,3.0,16.0,7.0,7.0,10.0,5.0,2.0,0.17,3.0,3.0,3.0,0
13.0,1.0,4.0,2.0,3.0,8.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,5.0,5.0,4.0,0
10.0,1.0,9.0,2.0,8.0,0.0,2.0,0.0,6.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,5.0,5.0,5.0,1
102.0,27.0,39.0,15.0,38.0,36.0,37.0,2.0,37.0,15.0,36.0,10.0,10.0,11.0,1.0,3.0,0.92,3.0,3.0,3.0,0
7.0,0.0,7.0,4.0,3.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,4.0,3.0,0
2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,0
22.0,4.0,12.0,5.0,10.0,6.0,1.0,0.0,6.0,4.0,5.0,1.0,1.0,1.0,1.0,0.0,0.5,10.0,10.0,5.0,1
3.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0
