Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Unknown Class,"Application",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"Application",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BaseFix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BaseFix",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Module File,"D:\thesis2\9 project\tornado\tornado\demos\appengine\blog.py",D:\thesis2\9 project\tornado\tornado\demos\appengine\blog.py,2,2,2,1,8,0,7,0,,,,,8,13,,12,,,,,164,26,119,55,87,19,1,0,97,51,68,1,1,1,1,5,5,6,5,,3,"0.16",26,26,28,22
Module File,"D:\thesis2\9 project\tornado\tornado\demos\benchmark\benchmark.py",D:\thesis2\9 project\tornado\tornado\demos\benchmark\benchmark.py,2,2,2,1,7,0,6,0,,,,,1,6,,5,,,,,87,13,51,17,39,23,4,1,51,17,39,3,3,3,1,3,3,3,1,,1,"0.45",12,12,12,6
Module File,"D:\thesis2\9 project\tornado\tornado\demos\benchmark\chunk_benchmark.py",D:\thesis2\9 project\tornado\tornado\demos\benchmark\chunk_benchmark.py,1,1,1,1,9,1,9,0,,,,,1,4,,3,,,,,50,11,36,14,26,3,2,0,34,14,24,2,2,2,1,2,2,2,1,,1,"0.08",6,6,6,4
Module File,"D:\thesis2\9 project\tornado\tornado\demos\benchmark\gen_benchmark.py",D:\thesis2\9 project\tornado\tornado\demos\benchmark\gen_benchmark.py,1,1,1,1,3,0,3,0,,,,,0,6,,5,,,,,47,10,28,16,16,9,2,0,24,12,16,2,2,2,1,2,2,2,1,,1,"0.32",9,9,9,6
Module File,"D:\thesis2\9 project\tornado\tornado\demos\benchmark\stack_context_benchmark.py",D:\thesis2\9 project\tornado\tornado\demos\benchmark\stack_context_benchmark.py,1,1,1,1,5,0,5,1,,,,,3,9,,8,,,,,75,11,53,22,35,11,2,0,40,21,23,2,2,2,1,2,2,2,1,,1,"0.21",14,14,14,9
Module File,"D:\thesis2\9 project\tornado\tornado\demos\benchmark\template_benchmark.py",D:\thesis2\9 project\tornado\tornado\demos\benchmark\template_benchmark.py,1,1,1,1,17,0,5,0,,,,,0,3,,2,,,,,67,8,55,11,49,4,2,0,20,10,14,2,2,2,1,2,2,2,1,,1,"0.07",5,5,5,3
Module File,"D:\thesis2\9 project\tornado\tornado\demos\blog\blog.py",D:\thesis2\9 project\tornado\tornado\demos\blog\blog.py,1,1,1,1,8,0,7,0,,,,,11,19,,18,,,,,237,38,181,71,131,18,2,0,135,66,90,2,2,2,1,6,6,6,5,,3,"0.10",34,34,34,23
Module File,"D:\thesis2\9 project\tornado\tornado\demos\chat\chatdemo.py",D:\thesis2\9 project\tornado\tornado\demos\chat\chatdemo.py,1,1,1,1,8,0,7,1,,,,,4,10,,9,,,,,132,21,86,36,63,25,2,0,69,35,47,2,2,2,1,5,5,5,5,,3,"0.29",19,19,19,14
Module File,"D:\thesis2\9 project\tornado\tornado\demos\facebook\facebook.py",D:\thesis2\9 project\tornado\tornado\demos\facebook\facebook.py,1,1,1,1,7,0,7,0,,,,,6,10,,9,,,,,123,21,86,30,60,16,2,0,59,28,36,2,2,2,1,2,2,3,1,,1,"0.19",16,16,17,10
Module File,"D:\thesis2\9 project\tornado\tornado\demos\helloworld\helloworld.py",D:\thesis2\9 project\tornado\tornado\demos\helloworld\helloworld.py,1,1,1,1,4,0,5,0,,,,,1,3,,2,,,,,43,9,19,10,11,15,2,0,17,10,9,2,2,2,1,2,2,2,1,,1,"0.79",4,4,4,3
Module File,"D:\thesis2\9 project\tornado\tornado\demos\s3server\s3server.py",D:\thesis2\9 project\tornado\tornado\demos\s3server\s3server.py,3,3,4,2,15,0,14,0,,,,,5,12,,12,,,,,255,28,194,70,167,33,0,0,153,70,126,0,0,0,0,11,11,12,5,,3,"0.17",41,41,50,24
