Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Unknown Class,"BaseHandler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BaseHandler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"Composer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"Constructor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
File,"D:\thesis2\9 project\ansible\ansible\docsite\_themes\srtd\__init__.py",D:\thesis2\9 project\ansible\ansible\docsite\_themes\srtd\__init__.py,1,1,1,1,3,0,3,1,,,,,0,2,,1,,,,,17,6,7,6,5,4,1,0,7,6,5,1,1,1,1,1,1,1,1,,0,"0.57",2,2,2,2
Module File,"D:\thesis2\9 project\ansible\ansible\docsite\build-site.py",D:\thesis2\9 project\ansible\ansible\docsite\build-site.py,3,3,3,1,14,2,9,1,,,,,1,4,,3,,,,,96,18,53,21,43,27,6,1,45,19,35,6,6,7,4,6,6,7,4,,3,"0.51",12,12,13,7
Module File,"D:\thesis2\9 project\ansible\ansible\docsite\conf.py",D:\thesis2\9 project\ansible\ansible\docsite\conf.py,1,1,1,1,27,0,0,0,,,,,0,1,,0,,,,,210,54,29,23,27,127,1,0,26,23,24,1,1,1,1,1,1,1,1,,0,"4.38",1,1,1,1
Module File,"D:\thesis2\9 project\ansible\ansible\examples\scripts\uptime.py",D:\thesis2\9 project\ansible\ansible\examples\scripts\uptime.py,7,7,7,1,18,0,0,0,,,,,0,1,,0,,,,,31,7,20,4,18,4,19,1,17,4,15,7,7,7,1,7,7,7,1,,2,"0.20",7,7,7,1
Module File,"D:\thesis2\9 project\ansible\ansible\examples\scripts\yaml_to_ini.py",D:\thesis2\9 project\ansible\ansible\examples\scripts\yaml_to_ini.py,10,10,10,4,38,6,28,1,,,,,1,4,,3,,,,,206,39,140,47,128,27,29,1,132,47,120,9,9,9,5,29,29,31,12,,7,"0.19",41,41,43,19
Module File,"D:\thesis2\9 project\ansible\ansible\hacking\get_library.py",D:\thesis2\9 project\ansible\ansible\hacking\get_library.py,1,1,1,1,2,0,3,0,,,,,0,2,,1,,,,,29,4,7,3,4,18,2,0,7,3,4,2,2,2,1,2,2,2,1,,1,"2.57",3,3,3,2
Module File,"D:\thesis2\9 project\ansible\ansible\hacking\module_formatter.py",D:\thesis2\9 project\ansible\ansible\hacking\module_formatter.py,4,4,4,2,25,4,19,1,,,,,0,14,,13,,,,,442,99,288,91,259,58,2,0,251,91,222,2,2,2,1,15,15,17,9,,5,"0.20",62,62,67,34
File,"D:\thesis2\9 project\ansible\ansible\lib\ansible\__init__.py",D:\thesis2\9 project\ansible\ansible\lib\ansible\__init__.py,1,1,1,1,2,0,0,0,,,,,0,1,,0,,,,,18,0,2,2,2,16,1,0,2,2,2,1,1,1,1,1,1,1,1,,0,"8.00",1,1,1,1
File,"D:\thesis2\9 project\ansible\ansible\lib\ansible\cache\__init__.py",D:\thesis2\9 project\ansible\ansible\lib\ansible\cache\__init__.py,1,1,1,1,2,0,2,0,,,,,1,10,,10,,,,,61,14,29,16,14,18,0,0,29,16,14,0,0,0,0,2,2,2,1,,1,"0.62",12,12,12,10
Module File,"D:\thesis2\9 project\ansible\ansible\lib\ansible\cache\base.py",D:\thesis2\9 project\ansible\ansible\lib\ansible\cache\base.py,1,1,1,1,2,0,2,0,,,,,1,7,,7,,,,,41,9,16,9,7,16,0,0,16,9,7,0,0,0,0,1,1,1,1,,0,"1.00",7,7,7,7
Module File,"D:\thesis2\9 project\ansible\ansible\lib\ansible\cache\jsonfile.py",D:\thesis2\9 project\ansible\ansible\lib\ansible\cache\jsonfile.py,3,3,3,2,10,1,9,0,,,,,1,10,,9,,,,,142,24,99,41,80,21,2,0,95,35,76,2,2,2,1,5,5,5,5,,2,"0.21",31,31,32,22
Module File,"D:\thesis2\9 project\ansible\ansible\lib\ansible\cache\memcached.py",D:\thesis2\9 project\ansible\ansible\lib\ansible\cache\memcached.py,1,1,1,1,4,0,4,0,,,,,3,28,,27,,,,,191,38,124,63,85,29,2,0,122,63,83,2,2,2,1,3,3,3,3,,3,"0.23",40,40,41,30
Module File,"D:\thesis2\9 project\ansible\ansible\lib\ansible\cache\memory.py",D:\thesis2\9 project\ansible\ansible\lib\ansible\cache\memory.py,1,1,1,1,2,0,2,0,,,,,1,8,,8,,,,,44,10,18,11,8,16,0,0,18,11,8,0,0,0,0,1,1,1,1,,0,"0.89",8,8,8,8
Module File,"D:\thesis2\9 project\ansible\ansible\lib\ansible\cache\redis.py",D:\thesis2\9 project\ansible\ansible\lib\ansible\cache\redis.py,1,1,1,1,5,0,4,0,,,,,1,11,,10,,,,,107,17,62,32,41,29,4,1,60,32,39,3,3,3,1,3,3,3,1,,1,"0.47",19,19,19,11
File,"D:\thesis2\9 project\ansible\ansible\lib\ansible\callback_plugins\__init__.py",D:\thesis2\9 project\ansible\ansible\lib\ansible\callback_plugins\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\9 project\ansible\ansible\lib\ansible\callback_plugins\noop.py",D:\thesis2\9 project\ansible\ansible\lib\ansible\callback_plugins\noop.py,1,1,1,1,2,0,2,0,,,,,1,21,,21,,,,,94,27,43,22,21,24,0,0,43,22,21,0,0,0,0,1,1,1,1,,0,"0.56",21,21,21,21
Module File,"D:\thesis2\9 project\ansible\ansible\lib\ansible\callbacks.py",D:\thesis2\9 project\ansible\ansible\lib\ansible\callbacks.py,2,2,3,1,8,0,7,0,,,,,5,69,,68,,,,,725,131,538,175,449,57,3,0,487,175,398,3,3,5,3,12,12,19,4,,3,"0.11",179,179,207,80
Module File,"D:\thesis2\9 project\ansible\ansible\lib\ansible\color.py",D:\thesis2\9 project\ansible\ansible\lib\ansible\color.py,4,4,5,1,17,1,5,1,,,,,0,2,,1,,,,,74,9,35,6,31,30,12,1,22,6,18,7,7,8,1,7,7,8,1,,3,"0.86",9,9,10,2
