Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Unknown Class,"BeetsPlugin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BeetsPlugin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BeetsPlugin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BeetsPlugin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BeetsPlugin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BeetsPlugin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BeetsPlugin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BeetsPlugin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BeetsPlugin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BeetsPlugin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BeetsPlugin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BeetsPlugin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
File,"D:\thesis2\real 106 project\beets\beets\__init__.py",D:\thesis2\real 106 project\beets\beets\__init__.py,2,2,2,1,7,1,9,0,,,,,1,2,,1,,,,,44,10,18,12,12,16,1,0,18,12,12,1,1,1,1,4,4,4,1,,3,"0.89",5,5,5,2
Module File,"D:\thesis2\real 106 project\beets\beets\art.py",D:\thesis2\real 106 project\beets\beets\art.py,3,3,3,2,16,1,13,2,,,,,0,9,,9,,,,,197,37,126,42,107,34,0,0,104,35,87,0,0,0,0,7,7,9,6,,4,"0.27",29,29,31,24
File,"D:\thesis2\real 106 project\beets\beets\autotag\__init__.py",D:\thesis2\real 106 project\beets\beets\autotag\__init__.py,6,6,8,2,35,6,35,10,,,,,0,3,,2,,,,,143,23,79,16,70,44,1,0,65,15,57,1,1,1,1,15,15,21,6,,4,"0.56",19,19,25,8
Module File,"D:\thesis2\real 106 project\beets\beets\autotag\hooks.py",D:\thesis2\real 106 project\beets\beets\autotag\hooks.py,2,2,2,1,10,0,7,2,,,,,4,39,,38,,,,,589,86,307,167,240,196,1,0,271,146,220,1,1,1,1,10,10,13,6,,3,"0.64",85,85,93,48
