Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Module File,"D:\thesis2\real 106 project\chisel\commands\FBAccessibilityCommands.py",D:\thesis2\real 106 project\chisel\commands\FBAccessibilityCommands.py,1,1,1,1,5,0,4,0,,,,,2,14,,13,,,,,106,21,69,37,49,16,1,0,63,37,43,1,1,1,1,5,5,5,1,,2,"0.23",22,22,22,14
Module File,"D:\thesis2\real 106 project\chisel\commands\FBAutoLayoutCommands.py",D:\thesis2\real 106 project\chisel\commands\FBAutoLayoutCommands.py,1,1,1,1,3,0,3,0,,,,,3,13,,13,,,,,83,21,55,27,36,7,0,0,48,27,29,0,0,0,0,5,5,5,1,,2,"0.13",17,17,17,13
Module File,"D:\thesis2\real 106 project\chisel\commands\FBComponentCommands.py",D:\thesis2\real 106 project\chisel\commands\FBComponentCommands.py,1,1,1,1,3,0,3,0,,,,,3,16,,16,,,,,83,21,60,25,38,2,0,0,48,25,26,0,0,0,0,3,3,3,1,,1,"0.03",21,21,21,16
Module File,"D:\thesis2\real 106 project\chisel\commands\FBDebugCommands.py",D:\thesis2\real 106 project\chisel\commands\FBDebugCommands.py,2,2,2,1,10,1,8,0,,,,,3,14,,14,,,,,175,42,128,53,107,5,0,0,101,53,80,0,0,0,0,13,13,15,5,,2,"0.04",29,29,31,20
Module File,"D:\thesis2\real 106 project\chisel\commands\FBDisplayCommands.py",D:\thesis2\real 106 project\chisel\commands\FBDisplayCommands.py,1,1,1,1,2,0,2,0,,,,,9,37,,37,,,,,172,51,114,56,64,7,0,0,98,56,48,0,0,0,0,2,2,2,1,,1,"0.06",38,38,38,37
Module File,"D:\thesis2\real 106 project\chisel\commands\FBFindCommands.py",D:\thesis2\real 106 project\chisel\commands\FBFindCommands.py,1,1,1,1,5,0,4,0,,,,,3,17,,17,,,,,127,23,96,46,67,8,0,0,82,43,56,0,0,0,0,4,4,5,3,,2,"0.08",26,26,27,21
Module File,"D:\thesis2\real 106 project\chisel\commands\FBFlickerCommands.py",D:\thesis2\real 106 project\chisel\commands\FBFlickerCommands.py,2,2,2,1,6,0,6,0,,,,,3,17,,17,,,,,156,34,115,49,89,8,0,0,105,49,79,0,0,0,0,12,12,12,1,,2,"0.07",35,35,35,17
Module File,"D:\thesis2\real 106 project\chisel\commands\FBInvocationCommands.py",D:\thesis2\real 106 project\chisel\commands\FBInvocationCommands.py,3,3,3,1,15,3,12,0,,,,,1,11,,11,,,,,200,50,141,46,126,10,0,0,113,46,98,0,0,0,0,14,14,16,4,,4,"0.07",37,37,40,18
Module File,"D:\thesis2\real 106 project\chisel\commands\FBPrintCommands.py",D:\thesis2\real 106 project\chisel\commands\FBPrintCommands.py,1,1,1,1,5,0,5,0,,,,,16,70,,70,,,,,518,110,396,167,303,13,0,0,324,167,231,0,0,0,0,16,16,26,6,,3,"0.03",120,120,132,80
Module File,"D:\thesis2\real 106 project\chisel\commands\FBVisualizationCommands.py",D:\thesis2\real 106 project\chisel\commands\FBVisualizationCommands.py,2,2,3,1,12,1,10,0,,,,,1,12,,12,,,,,176,36,133,51,114,7,0,0,115,50,96,0,0,0,0,9,9,11,4,,3,"0.05",31,31,41,15
Module File,"D:\thesis2\real 106 project\chisel\fblldb.py",D:\thesis2\real 106 project\chisel\fblldb.py,3,3,4,1,18,3,13,1,,,,,0,9,,9,,,,,165,42,109,45,94,15,0,0,100,45,85,0,0,0,0,9,9,11,4,,4,"0.14",34,34,36,12
Module File,"D:\thesis2\real 106 project\chisel\fblldbbase.py",D:\thesis2\real 106 project\chisel\fblldbbase.py,1,1,1,1,3,0,3,0,,,,,2,13,,13,,,,,75,16,48,29,32,15,0,0,47,29,31,0,0,0,0,3,3,4,1,,1,"0.31",16,16,18,13
Module File,"D:\thesis2\real 106 project\chisel\fblldbinputhelpers.py",D:\thesis2\real 106 project\chisel\fblldbinputhelpers.py,1,1,1,1,5,0,4,0,,,,,1,5,,5,,,,,41,8,26,10,19,9,0,0,18,10,11,0,0,0,0,3,3,3,1,,1,"0.35",7,7,7,5
Module File,"D:\thesis2\real 106 project\chisel\fblldbobjcruntimehelpers.py",D:\thesis2\real 106 project\chisel\fblldbobjcruntimehelpers.py,2,2,2,1,6,0,6,0,,,,,0,11,,11,,,,,96,17,72,35,57,7,0,0,66,35,51,0,0,0,0,8,8,8,8,,2,"0.10",24,24,25,18
Module File,"D:\thesis2\real 106 project\chisel\fblldbobjecthelpers.py",D:\thesis2\real 106 project\chisel\fblldbobjecthelpers.py,1,1,1,1,2,0,2,0,,,,,0,2,,2,,,,,18,4,7,5,3,7,0,0,7,5,3,0,0,0,0,1,1,1,1,,0,"1.00",2,2,2,2
Module File,"D:\thesis2\real 106 project\chisel\fblldbviewcontrollerhelpers.py",D:\thesis2\real 106 project\chisel\fblldbviewcontrollerhelpers.py,3,3,3,1,12,3,9,0,,,,,0,3,,3,,,,,53,16,30,16,24,7,0,0,28,16,22,0,0,0,0,5,5,5,1,,2,"0.23",9,9,10,3
Module File,"D:\thesis2\real 106 project\chisel\fblldbviewhelpers.py",D:\thesis2\real 106 project\chisel\fblldbviewhelpers.py,2,2,2,1,9,1,7,0,,,,,0,8,,8,,,,,92,20,65,25,55,7,0,0,60,25,50,0,0,0,0,8,8,11,3,,3,"0.11",17,17,20,12
Class,"FBAccessibilityCommands.FBFindViewByAccessibilityLabelCommand",D:\thesis2\real 106 project\chisel\commands\FBAccessibilityCommands.py,1,1,1,1,6,0,5,0,1,2,1,0,,,,,5,1,5,10,35,5,27,15,21,3,,,26,15,20,,,,,5,5,5,1,1,2,"0.11",9,9,9,5
Function,"FBAccessibilityCommands.FBFindViewByAccessibilityLabelCommand.accessibilityGrepHierarchy(self,view,needle)",D:\thesis2\real 106 project\chisel\commands\FBAccessibilityCommands.py,,,,,,,,,,,,,,,,,,,,,19,1,15,9,14,3,5,1,14,9,13,5,5,5,1,,,,,,2,"0.20",,,,
Function,"FBAccessibilityCommands.FBFindViewByAccessibilityLabelCommand.args(self)",D:\thesis2\real 106 project\chisel\commands\FBAccessibilityCommands.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"FBAccessibilityCommands.FBFindViewByAccessibilityLabelCommand.description(self)",D:\thesis2\real 106 project\chisel\commands\FBAccessibilityCommands.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"FBAccessibilityCommands.FBFindViewByAccessibilityLabelCommand.name(self)",D:\thesis2\real 106 project\chisel\commands\FBAccessibilityCommands.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"FBAccessibilityCommands.FBFindViewByAccessibilityLabelCommand.run(self,arguments,options)",D:\thesis2\real 106 project\chisel\commands\FBAccessibilityCommands.py,,,,,,,,,,,,,,,,,,,,,5,0,5,2,4,0,1,0,5,2,4,1,1,1,1,,,,,,0,"0.00",,,,
Class,"FBAccessibilityCommands.FBPrintAccessibilityLabels",D:\thesis2\real 106 project\chisel\commands\FBAccessibilityCommands.py,1,1,1,1,2,0,2,0,1,1,1,0,,,,,4,0,4,9,13,3,10,5,5,0,,,10,5,5,,,,,1,1,1,1,1,0,"0.00",4,4,4,4
Function,"FBAccessibilityCommands.FBPrintAccessibilityLabels.args(self)",D:\thesis2\real 106 project\chisel\commands\FBAccessibilityCommands.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"FBAccessibilityCommands.FBPrintAccessibilityLabels.description(self)",D:\thesis2\real 106 project\chisel\commands\FBAccessibilityCommands.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"FBAccessibilityCommands.FBPrintAccessibilityLabels.name(self)",D:\thesis2\real 106 project\chisel\commands\FBAccessibilityCommands.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"FBAccessibilityCommands.FBPrintAccessibilityLabels.run(self,arguments,options)",D:\thesis2\real 106 project\chisel\commands\FBAccessibilityCommands.py,,,,,,,,,,,,,,,,,,,,,3,0,3,1,2,0,1,0,3,1,2,1,1,1,1,,,,,,0,"0.00",,,,
Function,"FBAccessibilityCommands.accessibilityLabel(view)",D:\thesis2\real 106 project\chisel\commands\FBAccessibilityCommands.py,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,,,,,,0,"0.50",,,,
Function,"FBAccessibilityCommands.forceStartAccessibilityServer()",D:\thesis2\real 106 project\chisel\commands\FBAccessibilityCommands.py,,,,,,,,,,,,,,,,,,,,,8,0,6,1,5,2,3,0,5,1,4,3,3,3,1,,,,,,2,"0.33",,,,
Function,"FBAccessibilityCommands.lldbcommands()",D:\thesis2\real 106 project\chisel\commands\FBAccessibilityCommands.py,,,,,,,,,,,,,,,,,,,,,5,0,5,1,4,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"FBAccessibilityCommands.printAccessibilityHierarchy(view,indent)",D:\thesis2\real 106 project\chisel\commands\FBAccessibilityCommands.py,,,,,,,,,,,,,,,,,,,,,16,1,13,8,12,2,3,0,12,8,11,3,3,3,1,,,,,,2,"0.15",,,,
Class,"FBAutoLayoutCommands.FBAutolayoutBorderAmbiguous",D:\thesis2\real 106 project\chisel\commands\FBAutoLayoutCommands.py,1,1,1,1,3,0,3,0,1,1,1,0,,,,,4,0,4,9,17,3,14,6,9,0,,,11,6,6,,,,,1,1,1,1,1,0,"0.00",4,4,4,4
Function,"FBAutoLayoutCommands.FBAutolayoutBorderAmbiguous.description(self)",D:\thesis2\real 106 project\chisel\commands\FBAutoLayoutCommands.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"FBAutoLayoutCommands.FBAutolayoutBorderAmbiguous.name(self)",D:\thesis2\real 106 project\chisel\commands\FBAutoLayoutCommands.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"FBAutoLayoutCommands.FBAutolayoutBorderAmbiguous.options(self)",D:\thesis2\real 106 project\chisel\commands\FBAutoLayoutCommands.py,,,,,,,,,,,,,,,,,,,,,5,0,5,1,4,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"FBAutoLayoutCommands.FBAutolayoutBorderAmbiguous.run(self,arguments,options)",D:\thesis2\real 106 project\chisel\commands\FBAutoLayoutCommands.py,,,,,,,,,,,,,,,,,,,,,4,0,4,2,3,0,1,0,4,2,3,1,1,1,1,,,,,,0,"0.00",,,,
Class,"FBAutoLayoutCommands.FBAutolayoutUnborderAmbiguous",D:\thesis2\real 106 project\chisel\commands\FBAutoLayoutCommands.py,1,1,1,1,2,0,2,0,1,0,0,0,,,,,3,0,3,8,11,2,9,5,5,0,,,9,5,5,,,,,1,1,1,1,1,0,"0.00",3,3,3,3
Function,"FBAutoLayoutCommands.FBAutolayoutUnborderAmbiguous.description(self)",D:\thesis2\real 106 project\chisel\commands\FBAutoLayoutCommands.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"FBAutoLayoutCommands.FBAutolayoutUnborderAmbiguous.name(self)",D:\thesis2\real 106 project\chisel\commands\FBAutoLayoutCommands.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"FBAutoLayoutCommands.FBAutolayoutUnborderAmbiguous.run(self,arguments,options)",D:\thesis2\real 106 project\chisel\commands\FBAutoLayoutCommands.py,,,,,,,,,,,,,,,,,,,,,4,0,4,2,3,0,1,0,4,2,3,1,1,1,1,,,,,,0,"0.00",,,,
Class,"FBAutoLayoutCommands.FBPrintAutolayoutTrace",D:\thesis2\real 106 project\chisel\commands\FBAutoLayoutCommands.py,1,1,1,1,2,0,2,0,1,1,1,0,,,,,4,0,4,9,12,3,9,5,4,0,,,9,5,4,,,,,1,1,1,1,1,0,"0.00",4,4,4,4
Function,"FBAutoLayoutCommands.FBPrintAutolayoutTrace.args(self)",D:\thesis2\real 106 project\chisel\commands\FBAutoLayoutCommands.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
