Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Module File,"D:\thesis2\real 106 project\yapf\yapf\yapflib\split_penalty.py",D:\thesis2\real 106 project\yapf\yapf\yapflib\split_penalty.py,2,2,2,1,10,0,7,3,,,,,1,31,,30,,,,,370,55,213,68,177,121,1,0,185,68,149,1,1,1,1,10,10,11,6,,4,"0.57",79,79,84,41
Module File,"D:\thesis2\real 106 project\yapf\yapf\yapflib\style.py",D:\thesis2\real 106 project\yapf\yapf\yapflib\style.py,1,1,1,1,19,0,8,2,,,,,1,14,,13,,,,,356,55,237,39,217,69,1,0,97,38,77,1,1,1,1,6,6,6,5,,2,"0.29",26,26,27,22
Module File,"D:\thesis2\real 106 project\yapf\yapf\yapflib\subtype_assigner.py",D:\thesis2\real 106 project\yapf\yapf\yapflib\subtype_assigner.py,2,2,3,1,7,0,6,2,,,,,1,33,,32,,,,,319,46,198,71,158,98,1,0,175,71,135,1,1,1,1,8,8,12,3,,5,"0.49",86,86,106,35
Module File,"D:\thesis2\real 106 project\yapf\yapf\yapflib\unwrapped_line.py",D:\thesis2\real 106 project\yapf\yapf\yapflib\unwrapped_line.py,5,5,7,4,19,1,13,6,,,,,1,20,,19,,,,,470,59,263,49,233,148,1,0,228,44,203,1,1,1,1,34,34,71,34,,3,"0.56",103,103,158,95
Module File,"D:\thesis2\real 106 project\yapf\yapf\yapflib\verifier.py",D:\thesis2\real 106 project\yapf\yapf\yapflib\verifier.py,8,8,8,3,29,2,22,5,,,,,1,2,,2,,,,,93,14,50,12,43,30,0,0,42,12,35,0,0,0,0,12,12,13,4,,3,"0.60",16,16,17,7
Module File,"D:\thesis2\real 106 project\yapf\yapf\yapflib\yapf_api.py",D:\thesis2\real 106 project\yapf\yapf\yapflib\yapf_api.py,4,4,4,3,21,3,15,5,,,,,0,9,,8,,,,,263,51,137,51,103,77,1,0,105,38,82,1,1,1,1,14,14,15,10,,5,"0.56",38,38,42,28
File,"D:\thesis2\real 106 project\yapf\yapftests\__init__.py",D:\thesis2\real 106 project\yapf\yapftests\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\yapf\yapftests\blank_line_calculator_test.py",D:\thesis2\real 106 project\yapf\yapftests\blank_line_calculator_test.py,1,1,1,1,25,6,18,4,,,,,1,9,,8,,,,,272,63,159,42,138,50,2,0,63,42,42,2,2,2,1,3,3,3,1,,1,"0.31",12,12,12,9
Module File,"D:\thesis2\real 106 project\yapf\yapftests\comment_splicer_test.py",D:\thesis2\real 106 project\yapf\yapftests\comment_splicer_test.py,1,1,1,1,13,1,10,3,,,,,1,19,,18,,,,,306,52,199,86,175,77,2,0,144,86,120,2,2,2,1,3,3,3,3,,2,"0.39",24,24,24,21
Module File,"D:\thesis2\real 106 project\yapf\yapftests\file_resources_test.py",D:\thesis2\real 106 project\yapf\yapftests\file_resources_test.py,1,1,1,1,6,0,5,0,,,,,5,29,,28,,,,,251,52,183,90,137,24,2,0,138,81,96,2,2,2,1,2,2,2,1,,2,"0.13",33,33,33,29
