Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Module File,"D:\thesis2\real 106 project\source-code-pro\addSVGtable.py",D:\thesis2\real 106 project\source-code-pro\addSVGtable.py,3,3,3,2,17,2,13,2,,,,,0,9,,8,,,,,194,40,126,50,112,30,5,1,119,50,105,5,5,5,3,7,7,7,5,,3,"0.24",30,30,30,23
Function,"addSVGtable.fixViewBox(data)",D:\thesis2\real 106 project\source-code-pro\addSVGtable.py,,,,,,,,,,,,,,,,,,,,,7,0,7,4,6,0,2,0,7,4,6,2,2,2,1,,,,,,1,"0.00",,,,
Function,"addSVGtable.getFontFormat(fontFilePath)",D:\thesis2\real 106 project\source-code-pro\addSVGtable.py,,,,,,,,,,,,,,,,,,,,,10,0,9,4,8,1,3,0,8,4,7,3,3,3,3,,,,,,1,"0.11",,,,
Function,"addSVGtable.getGlyphNameFromFileName(filePath)",D:\thesis2\real 106 project\source-code-pro\addSVGtable.py,,,,,,,,,,,,,,,,,,,,,4,0,4,3,3,0,1,0,4,3,3,1,1,1,1,,,,,,0,"0.00",,,,
Function,"addSVGtable.processFontFile(fontFilePath,svgFilePathsList)",D:\thesis2\real 106 project\source-code-pro\addSVGtable.py,,,,,,,,,,,,,,,,,,,,,47,7,33,14,32,7,6,1,33,14,32,4,4,4,3,,,,,,2,"0.21",,,,
Function,"addSVGtable.readFile(filePath)",D:\thesis2\real 106 project\source-code-pro\addSVGtable.py,,,,,,,,,,,,,,,,,,,,,5,0,5,3,4,0,1,0,5,3,4,1,1,1,1,,,,,,0,"0.00",,,,
Function,"addSVGtable.run()",D:\thesis2\real 106 project\source-code-pro\addSVGtable.py,,,,,,,,,,,,,,,,,,,,,31,5,23,6,22,5,9,1,21,6,20,7,7,7,5,,,,,,3,"0.22",,,,
Function,"addSVGtable.setIDvalue(data,gid)",D:\thesis2\real 106 project\source-code-pro\addSVGtable.py,,,,,,,,,,,,,,,,,,,,,7,0,7,2,6,0,2,0,6,2,5,2,2,2,1,,,,,,1,"0.00",,,,
Function,"addSVGtable.validateSVGfiles(svgFilePathsList)",D:\thesis2\real 106 project\source-code-pro\addSVGtable.py,,,,,,,,,,,,,,,,,,,,,33,6,17,7,16,10,9,1,17,7,16,5,5,5,5,,,,,,2,"0.59",,,,
