Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Module File,"D:\thesis2\real 106 project\sshuttle\Documentation\md2man.py",D:\thesis2\real 106 project\sshuttle\Documentation\md2man.py,3,3,3,1,9,0,8,0,,,,,1,23,,22,,,,,278,43,226,69,201,13,192,2,203,69,178,9,9,9,1,10,10,12,8,,4,"0.06",76,76,82,42
Module File,"D:\thesis2\real 106 project\sshuttle\assembler.py",D:\thesis2\real 106 project\sshuttle\assembler.py,4,4,4,3,20,0,0,0,,,,,0,1,,0,,,,,26,3,21,8,20,2,4,1,19,8,18,4,4,4,3,4,4,4,3,,3,"0.10",4,4,4,3
Module File,"D:\thesis2\real 106 project\sshuttle\client.py",D:\thesis2\real 106 project\sshuttle\client.py,4,4,4,2,20,1,19,1,,,,,1,19,,18,,,,,402,48,338,94,308,21,1,0,304,84,278,1,1,1,1,17,17,20,9,,3,"0.06",83,83,90,53
File,"D:\thesis2\real 106 project\sshuttle\compat\__init__.py",D:\thesis2\real 106 project\sshuttle\compat\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\sshuttle\compat\ssubprocess.py",D:\thesis2\real 106 project\sshuttle\compat\ssubprocess.py,5,5,5,1,23,2,15,5,,,,,4,36,,35,,,,,1305,241,605,159,527,465,18,1,516,136,456,6,6,7,1,26,26,32,7,,4,"0.77",184,184,210,51
Module File,"D:\thesis2\real 106 project\sshuttle\firewall.py",D:\thesis2\real 106 project\sshuttle\firewall.py,3,3,4,2,18,1,15,2,,,,,0,26,,25,,,,,550,80,387,120,356,88,1,0,330,118,299,1,1,1,1,19,19,19,14,,4,"0.23",101,101,110,64
Module File,"D:\thesis2\real 106 project\sshuttle\helpers.py",D:\thesis2\real 106 project\sshuttle\helpers.py,2,2,2,1,6,0,5,1,,,,,2,10,,9,,,,,87,19,60,23,47,10,1,0,57,22,44,1,1,1,1,3,3,4,3,,3,"0.17",22,22,23,14
Module File,"D:\thesis2\real 106 project\sshuttle\hostwatch.py",D:\thesis2\real 106 project\sshuttle\hostwatch.py,3,3,4,1,14,0,13,0,,,,,0,17,,16,,,,,286,45,233,79,211,9,4,1,227,72,205,3,3,3,1,12,12,13,6,,3,"0.04",66,66,70,28
Module File,"D:\thesis2\real 106 project\sshuttle\main.py",D:\thesis2\real 106 project\sshuttle\main.py,10,10,17,5,41,0,16,0,,,,,0,3,,2,,,,,141,8,130,23,122,3,513,3,87,22,79,20,20,25,8,20,20,25,8,,4,"0.02",31,31,51,17
Module File,"D:\thesis2\real 106 project\sshuttle\options.py",D:\thesis2\real 106 project\sshuttle\options.py,2,2,3,1,10,0,10,0,,,,,2,15,,15,,,,,200,27,153,57,133,20,0,0,143,55,124,0,0,0,0,11,11,19,3,,4,"0.13",40,40,58,19
