Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Module File,"D:\thesis2\real 106 project\eve\docs\_themes\flask_theme_support.py",D:\thesis2\real 106 project\eve\docs\_themes\flask_theme_support.py,0,0,0,0,0,0,0,0,,,,,1,0,,0,,,,,86,12,68,7,64,67,0,0,6,6,3,0,0,0,0,0,0,0,0,,0,"0.99",0,0,0,0
Module File,"D:\thesis2\real 106 project\eve\docs\conf.py",D:\thesis2\real 106 project\eve\docs\conf.py,2,2,2,1,70,0,0,0,,,,,0,1,,0,,,,,301,71,72,27,70,158,2,0,42,26,40,2,2,2,1,2,2,2,1,,1,"2.19",2,2,2,1
File,"D:\thesis2\real 106 project\eve\eve\__init__.py",D:\thesis2\real 106 project\eve\eve\__init__.py,1,1,1,1,37,0,0,0,,,,,0,1,,0,,,,,87,17,38,38,37,34,1,0,38,38,37,1,1,1,1,1,1,1,1,,0,"0.89",1,1,1,1
Module File,"D:\thesis2\real 106 project\eve\eve\auth.py",D:\thesis2\real 106 project\eve\eve\auth.py,1,1,2,1,16,1,10,4,,,,,3,18,,18,,,,,289,56,111,42,86,122,0,0,90,40,67,0,0,0,0,12,12,14,6,,3,"1.10",34,34,39,23
Module File,"D:\thesis2\real 106 project\eve\eve\default_settings.py",D:\thesis2\real 106 project\eve\eve\default_settings.py,1,1,1,1,99,0,0,0,,,,,0,1,,0,,,,,235,34,99,96,99,130,1,0,96,96,96,1,1,1,1,1,1,1,1,,0,"1.31",1,1,1,1
Module File,"D:\thesis2\real 106 project\eve\eve\defaults.py",D:\thesis2\real 106 project\eve\eve\defaults.py,8,8,10,4,32,2,23,7,,,,,0,3,,3,,,,,119,17,69,13,66,33,0,0,63,13,60,0,0,0,0,14,14,17,6,,5,"0.48",25,25,30,12
Module File,"D:\thesis2\real 106 project\eve\eve\endpoints.py",D:\thesis2\real 106 project\eve\eve\endpoints.py,4,4,4,2,24,3,13,7,,,,,0,8,,8,,,,,238,49,118,42,98,71,0,0,94,39,78,0,0,0,0,8,8,8,6,,4,"0.60",35,35,37,16
Module File,"D:\thesis2\real 106 project\eve\eve\exceptions.py",D:\thesis2\real 106 project\eve\eve\exceptions.py,0,0,0,0,0,0,0,0,,,,,2,0,,0,,,,,23,7,4,2,2,12,0,0,4,2,2,0,0,0,0,0,0,0,0,,0,"3.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\eve\eve\flaskapp.py",D:\thesis2\real 106 project\eve\eve\flaskapp.py,3,3,3,1,34,5,16,12,,,,,3,23,,23,,,,,928,170,403,98,356,357,0,0,291,90,251,0,0,0,0,13,13,16,9,,5,"0.89",79,79,86,39
File,"D:\thesis2\real 106 project\eve\eve\io\__init__.py",D:\thesis2\real 106 project\eve\eve\io\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,14,4,1,1,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,"9.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\eve\eve\io\base.py",D:\thesis2\real 106 project\eve\eve\io\base.py,2,2,2,1,19,2,6,11,,,,,4,20,,20,,,,,485,87,137,52,105,261,0,0,107,51,76,0,0,0,0,14,14,19,4,,4,"1.91",41,41,47,26
Module File,"D:\thesis2\real 106 project\eve\eve\io\media.py",D:\thesis2\real 106 project\eve\eve\io\media.py,1,1,1,1,7,0,2,5,,,,,1,5,,5,,,,,62,12,11,7,5,39,0,0,11,7,5,0,0,0,0,1,1,1,1,,0,"3.55",5,5,5,5
File,"D:\thesis2\real 106 project\eve\eve\io\mongo\__init__.py",D:\thesis2\real 106 project\eve\eve\io\mongo\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,16,4,3,3,0,9,0,0,3,3,0,0,0,0,0,0,0,0,0,,0,"3.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\eve\eve\io\mongo\geo.py",D:\thesis2\real 106 project\eve\eve\io\mongo\geo.py,3,3,3,2,6,0,6,0,,,,,9,11,,10,,,,,108,24,76,31,57,8,1,0,70,31,51,1,1,1,1,5,5,5,5,,4,"0.11",33,33,36,31
Module File,"D:\thesis2\real 106 project\eve\eve\io\mongo\media.py",D:\thesis2\real 106 project\eve\eve\io\mongo\media.py,2,2,2,1,10,1,5,4,,,,,1,7,,7,,,,,106,21,44,18,30,41,0,0,42,18,28,0,0,0,0,4,4,4,3,,2,"0.93",14,14,15,9
Module File,"D:\thesis2\real 106 project\eve\eve\io\mongo\mongo.py",D:\thesis2\real 106 project\eve\eve\io\mongo\mongo.py,3,3,4,1,33,5,13,13,,,,,3,26,,26,,,,,932,187,366,113,321,379,0,0,274,104,231,0,0,0,0,21,21,22,5,,4,"1.04",97,97,110,47
Module File,"D:\thesis2\real 106 project\eve\eve\io\mongo\parser.py",D:\thesis2\real 106 project\eve\eve\io\mongo\parser.py,2,2,2,1,10,0,6,2,,,,,2,10,,10,,,,,155,27,86,32,70,44,0,0,70,31,54,0,0,0,0,6,6,6,1,,3,"0.51",24,24,25,10
Module File,"D:\thesis2\real 106 project\eve\eve\io\mongo\validation.py",D:\thesis2\real 106 project\eve\eve\io\mongo\validation.py,2,2,2,1,16,2,7,6,,,,,1,22,,22,,,,,435,79,176,60,140,180,0,0,143,56,110,0,0,0,0,9,9,11,1,,4,"1.02",56,56,62,22
Module File,"D:\thesis2\real 106 project\eve\eve\logging.py",D:\thesis2\real 106 project\eve\eve\logging.py,2,2,2,1,11,1,10,0,,,,,1,1,,1,,,,,46,13,14,5,9,19,0,0,13,5,8,0,0,0,0,2,2,2,1,,1,"1.36",2,2,2,1
File,"D:\thesis2\real 106 project\eve\eve\methods\__init__.py",D:\thesis2\real 106 project\eve\eve\methods\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,18,4,5,5,0,9,0,0,5,5,0,0,0,0,0,0,0,0,0,,0,"1.80",0,0,0,0
Module File,"D:\thesis2\real 106 project\eve\eve\methods\common.py",D:\thesis2\real 106 project\eve\eve\methods\common.py,5,5,5,1,32,4,15,11,,,,,1,32,,32,,,,,1059,212,467,150,419,381,0,0,377,144,334,0,0,0,0,27,27,27,8,,8,"0.82",162,162,179,53
Module File,"D:\thesis2\real 106 project\eve\eve\methods\delete.py",D:\thesis2\real 106 project\eve\eve\methods\delete.py,5,5,6,1,61,11,22,27,,,,,0,3,,3,,,,,217,45,82,28,64,90,0,0,66,23,56,0,0,0,0,12,12,14,1,,3,"1.10",17,17,19,3
Module File,"D:\thesis2\real 106 project\eve\eve\methods\get.py",D:\thesis2\real 106 project\eve\eve\methods\get.py,11,11,14,1,108,18,47,43,,,,,0,4,,4,,,,,466,83,203,55,185,181,0,0,153,51,143,0,0,0,0,28,28,35,4,,5,"0.89",46,46,56,7
Module File,"D:\thesis2\real 106 project\eve\eve\methods\patch.py",D:\thesis2\real 106 project\eve\eve\methods\patch.py,7,7,7,2,79,13,32,33,,,,,0,3,,3,,,,,272,51,114,37,94,107,0,0,92,30,80,0,0,0,0,16,16,16,4,,4,"0.94",21,21,21,6
Module File,"D:\thesis2\real 106 project\eve\eve\methods\post.py",D:\thesis2\real 106 project\eve\eve\methods\post.py,11,11,11,1,130,23,49,57,,,,,0,2,,2,,,,,292,55,114,33,97,124,0,0,85,27,75,0,0,0,0,21,21,22,1,,4,"1.09",22,22,23,2
Module File,"D:\thesis2\real 106 project\eve\eve\methods\put.py",D:\thesis2\real 106 project\eve\eve\methods\put.py,9,9,9,3,101,15,46,40,,,,,0,2,,2,,,,,236,39,109,33,89,88,0,0,89,26,77,0,0,0,0,18,18,18,6,,4,"0.81",19,19,19,7
Module File,"D:\thesis2\real 106 project\eve\eve\render.py",D:\thesis2\real 106 project\eve\eve\render.py,4,4,4,1,27,4,14,10,,,,,0,15,,14,,,,,451,95,204,72,176,153,2,0,177,68,153,2,2,2,1,23,23,26,1,,3,"0.75",63,63,68,15
File,"D:\thesis2\real 106 project\eve\eve\tests\__init__.py",D:\thesis2\real 106 project\eve\eve\tests\__init__.py,1,1,1,1,7,0,7,0,,,,,3,56,,56,,,,,531,89,417,181,345,25,0,0,341,178,270,0,0,0,0,3,3,3,1,,2,"0.06",82,82,83,56
Module File,"D:\thesis2\real 106 project\eve\eve\tests\auth.py",D:\thesis2\real 106 project\eve\eve\tests\auth.py,1,1,1,1,11,1,8,1,,,,,10,55,,55,,,,,731,128,507,217,434,97,0,0,426,210,354,0,0,0,0,3,3,4,1,,1,"0.19",65,65,70,55
Module File,"D:\thesis2\real 106 project\eve\eve\tests\config.py",D:\thesis2\real 106 project\eve\eve\tests\config.py,1,1,1,1,10,0,9,0,,,,,3,42,,42,,,,,504,70,408,104,354,29,0,0,310,101,256,0,0,0,0,5,5,6,1,,3,"0.07",55,55,56,42
Module File,"D:\thesis2\real 106 project\eve\eve\tests\default_values.py",D:\thesis2\real 106 project\eve\eve\tests\default_values.py,1,1,1,1,12,0,11,0,,,,,2,18,,18,,,,,243,21,218,63,196,10,0,0,94,63,72,0,0,0,0,1,1,1,1,,0,"0.05",18,18,18,18
Module File,"D:\thesis2\real 106 project\eve\eve\tests\endpoints.py",D:\thesis2\real 106 project\eve\eve\tests\endpoints.py,1,1,1,1,8,0,8,0,,,,,5,30,,30,,,,,338,55,259,106,213,24,0,0,224,106,178,0,0,0,0,3,3,3,1,,2,"0.09",36,36,37,30
File,"D:\thesis2\real 106 project\eve\eve\tests\io\__init__.py",D:\thesis2\real 106 project\eve\eve\tests\io\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\eve\eve\tests\io\media.py",D:\thesis2\real 106 project\eve\eve\tests\io\media.py,1,1,1,1,20,3,13,3,,,,,2,18,,18,,,,,398,84,249,106,221,65,0,0,221,105,193,0,0,0,0,1,1,1,1,,1,"0.26",18,18,18,18
