Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Module File,"D:\thesis2\real 106 project\SublimeCodeIntel\SublimeCodeIntel.py",D:\thesis2\real 106 project\SublimeCodeIntel\SublimeCodeIntel.py,4,4,4,1,20,2,16,1,,,,,20,93,,92,,,,,1842,318,1318,465,1172,239,128,2,1189,461,1045,8,8,8,1,22,22,30,16,,6,"0.18",378,378,458,175
File,"D:\thesis2\real 106 project\SublimeCodeIntel\arch\_linux_libcpp6_x86_64_py26\__init__.py",D:\thesis2\real 106 project\SublimeCodeIntel\arch\_linux_libcpp6_x86_64_py26\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
File,"D:\thesis2\real 106 project\SublimeCodeIntel\arch\_linux_libcpp6_x86_64_py33\__init__.py",D:\thesis2\real 106 project\SublimeCodeIntel\arch\_linux_libcpp6_x86_64_py33\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
File,"D:\thesis2\real 106 project\SublimeCodeIntel\arch\_linux_libcpp6_x86_py26\__init__.py",D:\thesis2\real 106 project\SublimeCodeIntel\arch\_linux_libcpp6_x86_py26\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
File,"D:\thesis2\real 106 project\SublimeCodeIntel\arch\_linux_libcpp6_x86_py33\__init__.py",D:\thesis2\real 106 project\SublimeCodeIntel\arch\_linux_libcpp6_x86_py33\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
File,"D:\thesis2\real 106 project\SublimeCodeIntel\arch\_macosx_universal_py26\__init__.py",D:\thesis2\real 106 project\SublimeCodeIntel\arch\_macosx_universal_py26\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
File,"D:\thesis2\real 106 project\SublimeCodeIntel\arch\_macosx_universal_py33\__init__.py",D:\thesis2\real 106 project\SublimeCodeIntel\arch\_macosx_universal_py33\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
File,"D:\thesis2\real 106 project\SublimeCodeIntel\arch\_win32_py26\__init__.py",D:\thesis2\real 106 project\SublimeCodeIntel\arch\_win32_py26\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
File,"D:\thesis2\real 106 project\SublimeCodeIntel\arch\_win32_py33\__init__.py",D:\thesis2\real 106 project\SublimeCodeIntel\arch\_win32_py33\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
File,"D:\thesis2\real 106 project\SublimeCodeIntel\arch\_win64_py26\__init__.py",D:\thesis2\real 106 project\SublimeCodeIntel\arch\_win64_py26\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
