Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"D:\thesis2\real 106 project\fabric\fabfile\__init__.py",D:\thesis2\real 106 project\fabric\fabfile\__init__.py,3,3,3,1,12,1,5,6,,,,,0,1,,1,,,,,24,6,9,7,4,9,0,0,8,6,4,0,0,0,0,3,3,3,1,,0,"1.00",3,3,3,1
File,"D:\thesis2\real 106 project\fabric\fabric\__init__.py",D:\thesis2\real 106 project\fabric\fabric\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\fabric\fabric\__main__.py",D:\thesis2\real 106 project\fabric\fabric\__main__.py,1,1,1,1,1,0,0,0,,,,,0,1,,0,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,1,1,1,,0,"0.00",1,1,1,1
Module File,"D:\thesis2\real 106 project\fabric\fabric\api.py",D:\thesis2\real 106 project\fabric\fabric\api.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,17,1,9,9,0,7,0,0,6,6,0,0,0,0,0,0,0,0,0,,0,"0.78",0,0,0,0
Module File,"D:\thesis2\real 106 project\fabric\fabric\auth.py",D:\thesis2\real 106 project\fabric\fabric\auth.py,1,1,1,1,5,0,5,0,,,,,0,2,,2,,,,,17,4,10,8,4,3,0,0,10,8,4,0,0,0,0,1,1,1,1,,0,"0.30",2,2,2,2
Module File,"D:\thesis2\real 106 project\fabric\fabric\colors.py",D:\thesis2\real 106 project\fabric\fabric\colors.py,1,1,1,1,6,0,6,0,,,,,0,3,,2,,,,,43,13,14,10,12,16,1,0,14,10,12,1,1,1,1,2,2,2,1,,1,"1.14",4,4,4,3
Module File,"D:\thesis2\real 106 project\fabric\fabric\context_managers.py",D:\thesis2\real 106 project\fabric\fabric\context_managers.py,2,2,2,1,31,5,8,17,,,,,0,17,,16,,,,,601,139,163,53,132,299,2,0,125,46,100,2,2,2,1,9,9,10,6,,5,"1.83",38,38,42,22
File,"D:\thesis2\real 106 project\fabric\fabric\contrib\__init__.py",D:\thesis2\real 106 project\fabric\fabric\contrib\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\fabric\fabric\contrib\console.py",D:\thesis2\real 106 project\fabric\fabric\contrib\console.py,6,6,6,5,31,2,14,15,,,,,0,1,,1,,,,,38,5,15,4,13,18,0,0,14,4,12,0,0,0,0,6,6,6,5,,2,"1.20",6,6,6,5
Module File,"D:\thesis2\real 106 project\fabric\fabric\contrib\django.py",D:\thesis2\real 106 project\fabric\fabric\contrib\django.py,1,1,1,1,16,3,2,11,,,,,0,2,,2,,,,,94,23,5,3,2,66,0,0,5,3,2,0,0,0,0,1,1,1,1,,0,"13.20",2,2,2,2
Module File,"D:\thesis2\real 106 project\fabric\fabric\contrib\files.py",D:\thesis2\real 106 project\fabric\fabric\contrib\files.py,3,3,5,1,35,4,14,17,,,,,0,11,,11,,,,,427,71,163,55,134,195,0,0,124,47,102,0,0,0,0,10,10,16,3,,2,"1.20",39,39,55,15
