Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Unknown Class,"Clean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Module File,"D:\thesis2\real 106 project\scikit-learn\benchmarks\bench_20newsgroups.py",D:\thesis2\real 106 project\scikit-learn\benchmarks\bench_20newsgroups.py,5,5,5,1,68,0,0,0,,,,,0,1,,0,,,,,97,14,81,27,68,2,7,1,63,27,50,5,5,5,1,5,5,5,1,,3,"0.02",5,5,5,1
Module File,"D:\thesis2\real 106 project\scikit-learn\benchmarks\bench_covertype.py",D:\thesis2\real 106 project\scikit-learn\benchmarks\bench_covertype.py,3,3,3,1,52,2,19,5,,,,,0,2,,1,,,,,190,32,114,38,97,44,7,1,79,37,63,5,5,5,1,5,5,5,1,,3,"0.39",6,6,6,2
Module File,"D:\thesis2\real 106 project\scikit-learn\benchmarks\bench_glm.py",D:\thesis2\real 106 project\scikit-learn\benchmarks\bench_glm.py,3,3,3,1,32,0,0,0,,,,,0,1,,0,,,,,58,17,37,18,32,4,3,0,37,18,32,3,3,3,1,3,3,3,1,,2,"0.11",3,3,3,1
Module File,"D:\thesis2\real 106 project\scikit-learn\benchmarks\bench_glmnet.py",D:\thesis2\real 106 project\scikit-learn\benchmarks\bench_glmnet.py,2,2,2,1,26,1,5,1,,,,,0,3,,2,,,,,128,26,83,26,74,19,5,1,79,26,70,4,4,4,1,4,4,4,1,,2,"0.23",6,6,6,3
Module File,"D:\thesis2\real 106 project\scikit-learn\benchmarks\bench_isotonic.py",D:\thesis2\real 106 project\scikit-learn\benchmarks\bench_isotonic.py,2,2,2,1,13,0,4,1,,,,,0,4,,3,,,,,91,19,58,24,47,14,7,1,45,23,34,5,5,5,1,5,5,5,1,,3,"0.24",8,8,8,4
Module File,"D:\thesis2\real 106 project\scikit-learn\benchmarks\bench_lasso.py",D:\thesis2\real 106 project\scikit-learn\benchmarks\bench_lasso.py,2,2,2,1,33,6,31,1,,,,,0,2,,1,,,,,95,18,67,22,60,12,2,0,58,22,51,2,2,2,1,3,3,3,1,,2,"0.18",5,5,5,2
Module File,"D:\thesis2\real 106 project\scikit-learn\benchmarks\bench_mnist.py",D:\thesis2\real 106 project\scikit-learn\benchmarks\bench_mnist.py,3,3,3,1,46,3,13,5,,,,,0,2,,1,,,,,166,30,105,40,84,31,7,1,78,39,58,5,5,5,1,5,5,5,1,,3,"0.30",6,6,6,2
Module File,"D:\thesis2\real 106 project\scikit-learn\benchmarks\bench_multilabel_metrics.py",D:\thesis2\real 106 project\scikit-learn\benchmarks\bench_multilabel_metrics.py,4,4,4,1,38,3,17,9,,,,,0,4,,3,,,,,190,28,130,51,108,32,41,2,82,44,66,8,8,8,1,8,8,8,1,,3,"0.25",17,17,17,4
Module File,"D:\thesis2\real 106 project\scikit-learn\benchmarks\bench_plot_approximate_neighbors.py",D:\thesis2\real 106 project\scikit-learn\benchmarks\bench_plot_approximate_neighbors.py,2,2,2,1,29,2,13,2,,,,,0,4,,3,,,,,167,34,111,42,97,22,13,1,89,40,77,6,6,6,1,6,6,6,1,,3,"0.20",10,10,10,4
