Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Unknown Class,"BaseEnvironment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"Blueprint",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"Config",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Module File,"D:\thesis2\real 106 project\flask\docs\conf.py",D:\thesis2\real 106 project\flask\docs\conf.py,1,1,1,1,23,0,6,0,,,,,0,4,,3,,,,,292,70,89,35,82,133,5,1,66,34,59,4,4,4,1,4,4,4,1,,1,"1.49",7,7,7,4
Module File,"D:\thesis2\real 106 project\flask\docs\flaskdocext.py",D:\thesis2\real 106 project\flask\docs\flaskdocext.py,1,1,1,1,2,0,3,0,,,,,0,3,,2,,,,,16,6,10,6,6,0,1,0,10,6,6,1,1,1,1,2,2,3,1,,1,"0.00",4,4,5,3
Module File,"D:\thesis2\real 106 project\flask\docs\flaskext.py",D:\thesis2\real 106 project\flask\docs\flaskext.py,0,0,0,0,0,0,0,0,,,,,1,0,,0,,,,,86,12,68,7,64,67,0,0,6,6,3,0,0,0,0,0,0,0,0,,0,"0.99",0,0,0,0
Module File,"D:\thesis2\real 106 project\flask\examples\blueprintexample\blueprintexample.py",D:\thesis2\real 106 project\flask\examples\blueprintexample\blueprintexample.py,2,2,2,1,5,0,0,0,,,,,0,1,,0,,,,,10,2,7,3,5,1,2,0,7,3,5,2,2,2,1,2,2,2,1,,1,"0.14",2,2,2,1
File,"D:\thesis2\real 106 project\flask\examples\blueprintexample\simple_page\__init__.py",D:\thesis2\real 106 project\flask\examples\blueprintexample\simple_page\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\flask\examples\blueprintexample\simple_page\simple_page.py",D:\thesis2\real 106 project\flask\examples\blueprintexample\simple_page\simple_page.py,1,1,1,1,3,0,5,0,,,,,0,2,,1,,,,,13,2,11,5,6,0,1,0,8,4,5,1,1,1,1,2,2,2,1,,1,"0.00",3,3,3,2
Module File,"D:\thesis2\real 106 project\flask\examples\blueprintexample\test_blueprintexample.py",D:\thesis2\real 106 project\flask\examples\blueprintexample\test_blueprintexample.py,1,1,1,1,9,2,6,0,,,,,0,2,,2,,,,,33,10,16,6,11,7,0,0,15,5,11,0,0,0,0,1,1,1,1,,0,"0.44",2,2,2,2
