Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Module File,"D:\thesis2\real 106 project\glances\docs\conf.py",D:\thesis2\real 106 project\glances\docs\conf.py,2,2,2,2,21,0,11,0,,,,,0,2,,1,,,,,261,67,45,26,42,149,1,0,33,26,30,1,1,1,1,3,3,3,3,,3,"3.31",4,4,4,4
File,"D:\thesis2\real 106 project\glances\glances\__init__.py",D:\thesis2\real 106 project\glances\glances\__init__.py,4,4,5,2,36,9,21,11,,,,,0,4,,3,,,,,193,43,92,23,76,58,7,1,76,23,60,5,5,6,4,8,8,8,5,,3,"0.63",19,19,20,11
Module File,"D:\thesis2\real 106 project\glances\glances\__main__.py",D:\thesis2\real 106 project\glances\glances\__main__.py,3,3,4,1,5,0,0,0,,,,,0,1,,0,,,,,38,6,8,4,5,24,4,1,8,4,5,3,3,4,1,3,3,4,1,,1,"3.00",3,3,4,1
File,"D:\thesis2\real 106 project\glances\glances\core\__init__.py",D:\thesis2\real 106 project\glances\glances\core\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\glances\glances\core\glances_actions.py",D:\thesis2\real 106 project\glances\glances\core\glances_actions.py,2,2,2,1,11,1,7,4,,,,,1,5,,4,,,,,96,17,39,13,31,40,2,0,35,12,27,2,2,2,1,5,5,5,1,,2,"1.03",11,11,11,5
Module File,"D:\thesis2\real 106 project\glances\glances\core\glances_autodiscover.py",D:\thesis2\real 106 project\glances\glances\core\glances_autodiscover.py,2,2,2,1,8,0,6,1,,,,,4,18,,17,,,,,229,39,139,54,106,59,6,1,110,46,83,4,4,4,3,6,6,6,3,,4,"0.42",37,37,40,20
Module File,"D:\thesis2\real 106 project\glances\glances\core\glances_client.py",D:\thesis2\real 106 project\glances\glances\core\glances_client.py,2,2,2,1,15,1,10,4,,,,,2,12,,11,,,,,240,40,129,45,104,71,2,0,115,40,92,2,2,2,1,11,11,11,8,,3,"0.55",33,33,34,21
Module File,"D:\thesis2\real 106 project\glances\glances\core\glances_client_browser.py",D:\thesis2\real 106 project\glances\glances\core\glances_client_browser.py,3,3,3,1,23,2,16,7,,,,,1,9,,8,,,,,262,36,141,38,122,85,2,0,118,37,99,2,2,2,1,17,17,19,5,,6,"0.60",33,33,35,13
Module File,"D:\thesis2\real 106 project\glances\glances\core\glances_config.py",D:\thesis2\real 106 project\glances\glances\core\glances_config.py,3,3,3,1,20,2,17,3,,,,,1,9,,8,,,,,240,31,156,33,130,54,2,0,134,23,117,2,2,2,1,14,14,14,4,,4,"0.35",30,30,32,12
Module File,"D:\thesis2\real 106 project\glances\glances\core\glances_cpu_percent.py",D:\thesis2\real 106 project\glances\glances\core\glances_cpu_percent.py,2,2,2,1,10,0,9,2,,,,,1,6,,5,,,,,97,14,49,16,41,34,1,0,43,16,35,1,1,1,1,10,10,10,1,,3,"0.69",17,17,17,6
