Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"D:\thesis2\real 106 project\mackup\mackup\__init__.py",D:\thesis2\real 106 project\mackup\mackup\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\mackup\mackup\application.py",D:\thesis2\real 106 project\mackup\mackup\application.py,7,7,9,4,44,4,25,15,,,,,1,5,,5,,,,,244,33,129,24,120,82,0,0,79,24,70,0,0,0,0,13,13,18,8,,4,"0.64",35,35,46,23
Module File,"D:\thesis2\real 106 project\mackup\mackup\appsdb.py",D:\thesis2\real 106 project\mackup\mackup\appsdb.py,3,3,3,2,21,4,11,8,,,,,1,7,,6,,,,,174,37,78,31,65,59,2,0,67,30,55,2,2,2,1,12,12,12,12,,6,"0.76",26,26,27,18
Module File,"D:\thesis2\real 106 project\mackup\mackup\config.py",D:\thesis2\real 106 project\mackup\mackup\config.py,2,2,2,1,15,2,7,6,,,,,2,15,,14,,,,,282,61,129,58,88,92,2,0,85,40,62,2,2,2,1,9,9,9,8,,2,"0.71",32,32,34,22
Module File,"D:\thesis2\real 106 project\mackup\mackup\constants.py",D:\thesis2\real 106 project\mackup\mackup\constants.py,1,1,1,1,14,0,0,0,,,,,0,1,,0,,,,,30,7,14,14,14,9,1,0,14,14,14,1,1,1,1,1,1,1,1,,0,"0.64",1,1,1,1
Module File,"D:\thesis2\real 106 project\mackup\mackup\mackup.py",D:\thesis2\real 106 project\mackup\mackup\mackup.py,2,2,2,1,9,1,5,2,,,,,1,7,,7,,,,,101,21,49,21,34,31,0,0,39,21,24,0,0,0,0,3,3,3,1,,2,"0.63",14,14,14,7
Module File,"D:\thesis2\real 106 project\mackup\mackup\main.py",D:\thesis2\real 106 project\mackup\mackup\main.py,3,3,4,1,31,5,20,5,,,,,1,4,,4,,,,,178,36,90,24,79,52,0,0,62,24,51,0,0,0,0,11,11,12,1,,3,"0.58",15,15,16,4
Module File,"D:\thesis2\real 106 project\mackup\mackup\utils.py",D:\thesis2\real 106 project\mackup\mackup\utils.py,3,3,3,1,23,4,11,9,,,,,0,16,,15,,,,,414,101,175,69,151,138,1,0,155,67,131,1,1,1,1,6,6,8,5,,3,"0.79",49,49,56,24
Module File,"D:\thesis2\real 106 project\mackup\setup.py",D:\thesis2\real 106 project\mackup\setup.py,1,1,1,1,29,0,0,0,,,,,0,1,,0,,,,,34,2,31,2,29,1,1,0,3,2,1,1,1,1,1,1,1,1,1,,0,"0.03",1,1,1,1
Module File,"D:\thesis2\real 106 project\mackup\tests\config_tests.py",D:\thesis2\real 106 project\mackup\tests\config_tests.py,1,1,1,1,14,3,10,0,,,,,1,16,,16,,,,,264,79,184,39,158,1,0,0,160,34,139,0,0,0,0,1,1,1,1,,1,"0.01",16,16,16,16
