Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"D:\thesis2\real 106 project\compose\compose\__init__.py",D:\thesis2\real 106 project\compose\compose\__init__.py,1,1,1,1,1,0,0,0,,,,,0,1,,0,,,,,3,1,2,2,1,0,1,0,2,2,1,1,1,1,1,1,1,1,1,,0,"0.00",1,1,1,1
File,"D:\thesis2\real 106 project\compose\compose\cli\__init__.py",D:\thesis2\real 106 project\compose\compose\cli\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\compose\compose\cli\colors.py",D:\thesis2\real 106 project\compose\compose\cli\colors.py,1,1,1,1,4,0,3,0,,,,,0,6,,5,,,,,42,13,29,11,23,0,2,0,18,11,12,2,2,2,1,2,2,2,1,,1,"0.00",9,9,9,6
Module File,"D:\thesis2\real 106 project\compose\compose\cli\command.py",D:\thesis2\real 106 project\compose\compose\cli\command.py,2,2,3,2,10,1,10,0,,,,,0,8,,7,,,,,118,23,95,37,67,0,1,0,72,33,46,1,1,1,1,7,7,7,7,,3,"0.00",23,23,26,16
Module File,"D:\thesis2\real 106 project\compose\compose\cli\docker_client.py",D:\thesis2\real 106 project\compose\compose\cli\docker_client.py,1,1,2,1,8,1,9,4,,,,,0,2,,1,,,,,28,8,16,9,10,4,1,0,14,9,8,1,1,1,1,2,2,3,1,,1,"0.25",3,3,4,2
Module File,"D:\thesis2\real 106 project\compose\compose\cli\docopt_command.py",D:\thesis2\real 106 project\compose\compose\cli\docopt_command.py,1,1,1,1,5,1,4,0,,,,,2,7,,7,,,,,58,19,39,22,24,0,0,0,39,22,24,0,0,0,0,3,3,3,3,,1,"0.00",11,11,11,9
Module File,"D:\thesis2\real 106 project\compose\compose\cli\errors.py",D:\thesis2\real 106 project\compose\compose\cli\errors.py,1,1,1,1,4,0,4,0,,,,,6,7,,7,,,,,56,19,37,17,22,0,0,0,23,17,8,0,0,0,0,1,1,1,1,,0,"0.00",7,7,7,7
Module File,"D:\thesis2\real 106 project\compose\compose\cli\formatter.py",D:\thesis2\real 106 project\compose\compose\cli\formatter.py,1,1,1,1,7,0,6,0,,,,,1,2,,2,,,,,25,7,18,11,11,0,0,0,18,10,11,0,0,0,0,2,2,2,1,,1,"0.00",3,3,3,2
Module File,"D:\thesis2\real 106 project\compose\compose\cli\log_printer.py",D:\thesis2\real 106 project\compose\compose\cli\log_printer.py,1,1,1,1,6,0,4,0,,,,,1,10,,10,,,,,87,24,53,33,34,10,0,0,50,33,31,0,0,0,0,3,3,3,1,,1,"0.19",16,16,16,10
Module File,"D:\thesis2\real 106 project\compose\compose\cli\main.py",D:\thesis2\real 106 project\compose\compose\cli\main.py,2,2,2,1,18,2,9,5,,,,,1,30,,29,,,,,658,131,323,111,261,204,2,0,255,108,193,2,2,2,1,18,18,22,9,,3,"0.63",76,76,88,48
Module File,"D:\thesis2\real 106 project\compose\compose\cli\multiplexer.py",D:\thesis2\real 106 project\compose\compose\cli\multiplexer.py,2,2,2,1,7,0,7,0,,,,,1,5,,4,,,,,60,15,40,19,30,6,2,0,39,18,29,2,2,2,1,6,6,6,5,,3,"0.15",14,14,14,9
Module File,"D:\thesis2\real 106 project\compose\compose\cli\utils.py",D:\thesis2\real 106 project\compose\compose\cli\utils.py,2,2,2,2,9,0,6,2,,,,,0,5,,5,,,,,69,16,41,18,26,12,0,0,33,17,18,0,0,0,0,4,4,6,4,,2,"0.29",11,11,14,10
Module File,"D:\thesis2\real 106 project\compose\compose\cli\verbose_proxy.py",D:\thesis2\real 106 project\compose\compose\cli\verbose_proxy.py,1,1,2,1,7,1,6,0,,,,,1,5,,5,,,,,57,15,39,19,28,3,0,0,33,19,22,0,0,0,0,4,4,4,3,,1,"0.08",9,9,10,7
File,"D:\thesis2\real 106 project\compose\compose\config\__init__.py",D:\thesis2\real 106 project\compose\compose\config\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,9,0,8,8,0,1,0,0,8,8,0,0,0,0,0,0,0,0,0,,0,"0.12",0,0,0,0
Module File,"D:\thesis2\real 106 project\compose\compose\config\config.py",D:\thesis2\real 106 project\compose\compose\config\config.py,2,2,2,1,12,1,8,0,,,,,3,43,,42,,,,,618,150,422,118,362,47,1,0,302,116,242,1,1,1,1,13,13,20,5,,2,"0.11",113,113,126,63
Module File,"D:\thesis2\real 106 project\compose\compose\config\errors.py",D:\thesis2\real 106 project\compose\compose\config\errors.py,1,1,1,1,3,0,3,0,,,,,3,5,,5,,,,,28,7,21,12,12,0,0,0,14,11,6,0,0,0,0,1,1,1,1,,0,"0.00",5,5,5,5
Module File,"D:\thesis2\real 106 project\compose\compose\config\interpolation.py",D:\thesis2\real 106 project\compose\compose\config\interpolation.py,1,1,1,1,7,0,7,0,,,,,2,9,,8,,,,,91,20,71,20,56,0,1,0,44,19,29,1,1,1,1,4,4,4,4,,2,"0.00",17,17,17,12
