Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Unknown Class,"BaseInlineFormSet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"CharBlock",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"ChoiceBlock",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"ClusterableModel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Module File,"D:\thesis2\real 106 project\wagtail\docs\conf.py",D:\thesis2\real 106 project\wagtail\docs\conf.py,3,3,3,1,41,0,0,0,,,,,0,1,,0,,,,,285,80,45,25,41,161,4,1,32,25,28,3,3,3,1,3,3,3,1,,1,"3.58",3,3,3,1
Module File,"D:\thesis2\real 106 project\wagtail\runtests.py",D:\thesis2\real 106 project\wagtail\runtests.py,2,2,2,1,9,2,11,2,,,,,0,2,,1,,,,,33,10,20,8,13,3,2,0,19,8,12,2,2,2,1,2,2,2,1,,1,"0.15",4,4,4,2
Module File,"D:\thesis2\real 106 project\wagtail\setup.py",D:\thesis2\real 106 project\wagtail\setup.py,3,3,3,1,56,0,0,0,,,,,0,1,,0,,,,,75,9,62,7,56,4,4,1,13,7,7,3,3,3,1,3,3,3,1,,1,"0.06",3,3,3,1
File,"D:\thesis2\real 106 project\wagtail\wagtail\__init__.py",D:\thesis2\real 106 project\wagtail\wagtail\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
File,"D:\thesis2\real 106 project\wagtail\wagtail\bin\__init__.py",D:\thesis2\real 106 project\wagtail\wagtail\bin\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\wagtail\wagtail\bin\wagtail.py",D:\thesis2\real 106 project\wagtail\wagtail\bin\wagtail.py,3,3,3,1,22,5,22,3,,,,,0,3,,2,,,,,80,19,53,17,46,8,2,0,43,17,36,2,2,2,1,6,6,6,1,,1,"0.15",11,11,11,3
File,"D:\thesis2\real 106 project\wagtail\wagtail\contrib\__init__.py",D:\thesis2\real 106 project\wagtail\wagtail\contrib\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
File,"D:\thesis2\real 106 project\wagtail\wagtail\contrib\wagtailapi\__init__.py",D:\thesis2\real 106 project\wagtail\wagtail\contrib\wagtailapi\__init__.py,1,1,1,1,1,0,0,0,,,,,0,1,,0,,,,,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,0,"0.00",1,1,1,1
Module File,"D:\thesis2\real 106 project\wagtail\wagtail\contrib\wagtailapi\apps.py",D:\thesis2\real 106 project\wagtail\wagtail\contrib\wagtailapi\apps.py,3,3,3,3,8,0,7,1,,,,,1,1,,1,,,,,18,3,14,9,8,1,0,0,13,9,7,0,0,0,0,3,3,3,3,,2,"0.07",3,3,3,3
Module File,"D:\thesis2\real 106 project\wagtail\wagtail\contrib\wagtailapi\endpoints.py",D:\thesis2\real 106 project\wagtail\wagtail\contrib\wagtailapi\endpoints.py,2,2,2,1,10,1,7,1,,,,,4,13,,13,,,,,236,47,164,85,125,28,0,0,129,80,95,0,0,0,0,6,6,7,4,,2,"0.17",27,27,28,20
Module File,"D:\thesis2\real 106 project\wagtail\wagtail\contrib\wagtailapi\filters.py",D:\thesis2\real 106 project\wagtail\wagtail\contrib\wagtailapi\filters.py,5,5,5,4,25,4,15,5,,,,,5,5,,5,,,,,150,36,87,31,71,27,0,0,84,31,68,0,0,0,0,8,8,9,6,,4,"0.31",26,26,27,20
Module File,"D:\thesis2\real 106 project\wagtail\wagtail\contrib\wagtailapi\pagination.py",D:\thesis2\real 106 project\wagtail\wagtail\contrib\wagtailapi\pagination.py,2,2,2,2,16,3,13,0,,,,,1,2,,2,,,,,45,12,33,15,25,0,0,0,28,15,20,0,0,0,0,4,4,4,4,,2,"0.00",5,5,5,5
