Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Unknown Class,"AnonymousUserMixin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
File,"D:\thesis2\real 106 project\pyspider\pyspider\__init__.py",D:\thesis2\real 106 project\pyspider\pyspider\__init__.py,1,1,1,1,1,0,0,0,,,,,0,1,,0,,,,,8,1,1,1,1,6,1,0,1,1,1,1,1,1,1,1,1,1,1,,0,"6.00",1,1,1,1
File,"D:\thesis2\real 106 project\pyspider\pyspider\database\__init__.py",D:\thesis2\real 106 project\pyspider\pyspider\database\__init__.py,17,17,18,14,70,10,101,27,,,,,0,2,,1,,,,,151,13,105,24,88,33,2,0,79,24,62,2,2,2,1,33,33,34,27,,2,"0.31",35,35,36,28
File,"D:\thesis2\real 106 project\pyspider\pyspider\database\base\__init__.py",D:\thesis2\real 106 project\pyspider\pyspider\database\base\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\pyspider\pyspider\database\base\projectdb.py",D:\thesis2\real 106 project\pyspider\pyspider\database\base\projectdb.py,1,1,1,1,3,0,2,0,,,,,1,9,,8,,,,,63,12,41,11,31,10,1,0,24,11,14,1,1,1,1,3,3,3,3,,1,"0.24",11,11,12,11
Module File,"D:\thesis2\real 106 project\pyspider\pyspider\database\base\resultdb.py",D:\thesis2\real 106 project\pyspider\pyspider\database\base\resultdb.py,1,1,1,1,3,0,2,0,,,,,1,6,,5,,,,,40,9,21,7,15,15,1,0,13,7,7,1,1,1,1,1,1,1,1,,0,"0.71",6,6,6,6
Module File,"D:\thesis2\real 106 project\pyspider\pyspider\database\base\taskdb.py",D:\thesis2\real 106 project\pyspider\pyspider\database\base\taskdb.py,1,1,1,1,8,0,3,0,,,,,1,9,,8,,,,,104,12,81,16,70,23,1,0,23,14,14,1,1,1,1,1,1,1,1,,0,"0.28",9,9,9,9
Module File,"D:\thesis2\real 106 project\pyspider\pyspider\database\basedb.py",D:\thesis2\real 106 project\pyspider\pyspider\database\basedb.py,2,2,3,1,9,0,8,0,,,,,2,12,,11,,,,,154,30,114,46,93,10,2,0,101,42,84,2,2,2,1,7,7,10,1,,1,"0.09",29,29,39,12
File,"D:\thesis2\real 106 project\pyspider\pyspider\database\local\__init__.py",D:\thesis2\real 106 project\pyspider\pyspider\database\local\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\pyspider\pyspider\database\local\projectdb.py",D:\thesis2\real 106 project\pyspider\pyspider\database\local\projectdb.py,3,3,3,1,10,0,10,0,,,,,1,5,,5,,,,,79,12,60,27,49,9,0,0,48,25,37,0,0,0,0,4,4,5,3,,2,"0.15",16,16,17,7
File,"D:\thesis2\real 106 project\pyspider\pyspider\database\mongodb\__init__.py",D:\thesis2\real 106 project\pyspider\pyspider\database\mongodb\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
