Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Unknown Class,"CP_fileobject",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Module File,"D:\thesis2\real 106 project\webpy\docs\conf.py",D:\thesis2\real 106 project\webpy\docs\conf.py,1,1,1,1,28,0,0,0,,,,,0,1,,0,,,,,258,68,30,18,28,160,1,0,19,18,17,1,1,1,1,1,1,1,1,,0,"5.33",1,1,1,1
Module File,"D:\thesis2\real 106 project\webpy\experimental\background.py",D:\thesis2\real 106 project\webpy\experimental\background.py,1,1,1,1,12,1,13,0,,,,,0,6,,5,,,,,43,6,35,13,28,3,1,0,36,13,29,1,1,1,1,4,4,4,3,,3,"0.09",11,11,11,8
Module File,"D:\thesis2\real 106 project\webpy\experimental\migration.py",D:\thesis2\real 106 project\webpy\experimental\migration.py,1,1,1,1,6,0,5,0,,,,,2,16,,15,,,,,99,21,73,29,57,5,2,0,78,30,59,2,2,2,1,4,4,4,4,,2,"0.07",25,25,29,19
Module File,"D:\thesis2\real 106 project\webpy\experimental\pwt.py",D:\thesis2\real 106 project\webpy\experimental\pwt.py,2,2,2,1,6,0,5,0,,,,,3,8,,7,,,,,96,19,76,25,63,1,2,0,50,25,37,2,2,2,1,5,5,5,1,,2,"0.01",17,17,19,8
Module File,"D:\thesis2\real 106 project\webpy\experimental\untwisted.py",D:\thesis2\real 106 project\webpy\experimental\untwisted.py,1,1,1,1,6,0,6,0,,,,,8,15,,14,,,,,134,26,105,41,78,4,2,0,77,41,50,2,2,2,1,6,6,6,1,,1,"0.04",22,22,22,15
Module File,"D:\thesis2\real 106 project\webpy\setup.py",D:\thesis2\real 106 project\webpy\setup.py,1,1,1,1,13,0,0,0,,,,,0,1,,0,,,,,20,3,15,2,13,2,1,0,3,2,1,1,1,1,1,1,1,1,1,,0,"0.13",1,1,1,1
File,"D:\thesis2\real 106 project\webpy\test\__init__.py",D:\thesis2\real 106 project\webpy\test\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\webpy\test\alltests.py",D:\thesis2\real 106 project\webpy\test\alltests.py,1,1,1,1,2,0,3,0,,,,,0,2,,1,,,,,8,2,6,3,4,0,2,0,6,3,4,2,2,2,1,2,2,2,1,,1,"0.00",3,3,3,2
Module File,"D:\thesis2\real 106 project\webpy\test\application.py",D:\thesis2\real 106 project\webpy\test\application.py,1,1,1,1,8,1,7,0,,,,,17,44,,43,,,,,347,68,277,119,213,2,2,0,231,119,165,2,2,2,1,2,2,3,1,,1,"0.01",47,47,50,44
Module File,"D:\thesis2\real 106 project\webpy\test\browser.py",D:\thesis2\real 106 project\webpy\test\browser.py,1,1,1,1,5,0,4,0,,,,,6,9,,8,,,,,64,12,52,24,36,0,2,0,46,24,30,2,2,2,1,2,2,2,1,,1,"0.00",11,11,12,9
Module File,"D:\thesis2\real 106 project\webpy\test\db.py",D:\thesis2\real 106 project\webpy\test\db.py,1,1,1,1,5,0,5,0,,,,,7,23,,22,,,,,183,36,137,65,103,10,12,1,137,63,103,5,5,6,1,5,5,6,1,,2,"0.07",30,30,32,23
Module File,"D:\thesis2\real 106 project\webpy\test\doctests.py",D:\thesis2\real 106 project\webpy\test\doctests.py,1,1,1,1,8,0,12,2,,,,,0,2,,1,,,,,21,2,15,3,13,4,2,0,6,3,4,2,2,2,1,2,2,2,1,,1,"0.27",3,3,3,2
Module File,"D:\thesis2\real 106 project\webpy\test\session.py",D:\thesis2\real 106 project\webpy\test\session.py,1,1,1,1,6,0,6,0,,,,,6,13,,12,,,,,90,16,71,37,50,3,2,0,66,37,45,2,2,2,1,2,2,2,1,,1,"0.04",15,15,15,13
Module File,"D:\thesis2\real 106 project\webpy\test\webtest.py",D:\thesis2\real 106 project\webpy\test\webtest.py,2,2,2,1,6,1,10,0,,,,,0,2,,1,,,,,20,4,13,5,10,3,1,0,11,5,8,1,1,1,1,3,3,3,1,,1,"0.23",4,4,4,2
Module File,"D:\thesis2\real 106 project\webpy\tools\_makedoc.py",D:\thesis2\real 106 project\webpy\tools\_makedoc.py,3,3,3,1,10,0,9,0,,,,,1,7,,6,,,,,81,11,70,13,61,4,3,0,62,13,53,3,3,3,1,14,14,15,1,,4,"0.06",23,23,25,7
Module File,"D:\thesis2\real 106 project\webpy\tools\makedoc.py",D:\thesis2\real 106 project\webpy\tools\makedoc.py,4,4,4,1,23,1,10,2,,,,,0,6,,5,,,,,171,27,134,28,126,22,2,0,75,28,67,2,2,2,1,18,18,20,4,,3,"0.16",26,26,29,9
Module File,"D:\thesis2\real 106 project\webpy\tools\markdown.py",D:\thesis2\real 106 project\webpy\tools\markdown.py,1,1,1,1,12,1,10,0,,,,,1,44,,43,,,,,677,88,568,163,525,113,3,0,383,163,338,3,3,3,1,5,5,7,3,,2,"0.20",80,80,86,48
File,"D:\thesis2\real 106 project\webpy\web\__init__.py",D:\thesis2\real 106 project\webpy\web\__init__.py,2,2,2,1,10,0,0,0,,,,,0,1,,0,,,,,33,6,25,19,10,3,2,0,22,19,7,2,2,2,1,2,2,2,1,,1,"0.12",2,2,2,1
