Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Unknown Class,"BaseDatabaseClient",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BaseDatabaseFeatures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BaseDatabaseFeatures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BaseDatabaseFeatures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BaseDatabaseFeatures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BaseDatabaseFeatures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BaseDatabaseIntrospection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BaseDatabaseOperations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BaseDatabaseOperations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BaseDatabaseOperations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BaseDatabaseOperations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BaseDatabaseWrapper",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BaseDatabaseWrapper",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BaseDatabaseWrapper",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BaseDatabaseWrapper",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BaseDatabaseWrapper",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"CharField",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"CharField",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"ClientHandler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"Cursor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
File,"D:\thesis2\real 106 project\django-old\django\__init__.py",D:\thesis2\real 106 project\django-old\django\__init__.py,3,3,3,1,7,0,14,0,,,,,0,2,,1,,,,,16,1,15,5,13,0,1,0,14,5,12,1,1,1,1,5,5,5,1,,2,"0.00",6,6,6,2
File,"D:\thesis2\real 106 project\django-old\django\bin\__init__.py",D:\thesis2\real 106 project\django-old\django\bin\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\django-old\django\bin\compile-messages.py",D:\thesis2\real 106 project\django-old\django\bin\compile-messages.py,2,2,2,1,7,0,0,0,,,,,0,1,,0,,,,,11,2,8,3,7,1,2,0,8,3,7,2,2,2,1,2,2,2,1,,1,"0.12",2,2,2,1
Module File,"D:\thesis2\real 106 project\django-old\django\bin\daily_cleanup.py",D:\thesis2\real 106 project\django-old\django\bin\daily_cleanup.py,2,2,2,1,2,0,0,0,,,,,0,1,,0,,,,,13,4,3,1,2,6,2,0,3,1,2,2,2,2,1,2,2,2,1,,1,"2.00",2,2,2,1
Module File,"D:\thesis2\real 106 project\django-old\django\bin\django-admin.py",D:\thesis2\real 106 project\django-old\django\bin\django-admin.py,2,2,2,1,2,0,0,0,,,,,0,1,,0,,,,,5,1,3,1,2,1,2,0,3,1,2,2,2,2,1,2,2,2,1,,1,"0.33",2,2,2,1
Module File,"D:\thesis2\real 106 project\django-old\django\bin\make-messages.py",D:\thesis2\real 106 project\django-old\django\bin\make-messages.py,2,2,2,1,7,0,0,0,,,,,0,1,,0,,,,,11,2,8,3,7,1,2,0,8,3,7,2,2,2,1,2,2,2,1,,1,"0.12",2,2,2,1
File,"D:\thesis2\real 106 project\django-old\django\bin\profiling\__init__.py",D:\thesis2\real 106 project\django-old\django\bin\profiling\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\django-old\django\bin\profiling\gather_profile_stats.py",D:\thesis2\real 106 project\django-old\django\bin\profiling\gather_profile_stats.py,4,4,4,2,11,0,20,0,,,,,0,2,,1,,,,,36,5,25,9,21,6,2,0,22,9,18,2,2,2,1,6,6,6,4,,2,"0.24",8,8,8,5
Module File,"D:\thesis2\real 106 project\django-old\django\bin\unique-messages.py",D:\thesis2\real 106 project\django-old\django\bin\unique-messages.py,4,4,4,2,11,2,18,0,,,,,0,2,,1,,,,,28,5,22,10,19,1,2,0,20,10,17,2,2,2,1,6,6,6,3,,3,"0.05",8,8,8,4
File,"D:\thesis2\real 106 project\django-old\django\conf\__init__.py",D:\thesis2\real 106 project\django-old\django\conf\__init__.py,2,2,3,1,11,1,8,4,,,,,3,8,,7,,,,,136,22,70,39,54,47,1,0,69,38,53,1,1,1,1,12,12,15,3,,4,"0.67",23,23,26,10
File,"D:\thesis2\real 106 project\django-old\django\conf\app_template\__init__.py",D:\thesis2\real 106 project\django-old\django\conf\app_template\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\django-old\django\conf\app_template\models.py",D:\thesis2\real 106 project\django-old\django\conf\app_template\models.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,3,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,"1.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\django-old\django\conf\app_template\tests.py",D:\thesis2\real 106 project\django-old\django\conf\app_template\tests.py,1,1,1,1,5,0,2,3,,,,,1,2,,1,,,,,23,6,9,4,6,8,1,0,5,4,2,1,1,1,1,1,1,1,1,,0,"0.89",2,2,2,2
Module File,"D:\thesis2\real 106 project\django-old\django\conf\app_template\views.py",D:\thesis2\real 106 project\django-old\django\conf\app_template\views.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\django-old\django\conf\global_settings.py",D:\thesis2\real 106 project\django-old\django\conf\global_settings.py,1,1,1,1,216,0,0,0,,,,,0,1,,0,,,,,524,100,217,116,216,240,1,0,116,116,115,1,1,1,1,1,1,1,1,,0,"1.11",1,1,1,1
File,"D:\thesis2\real 106 project\django-old\django\conf\locale\__init__.py",D:\thesis2\real 106 project\django-old\django\conf\locale\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
File,"D:\thesis2\real 106 project\django-old\django\conf\locale\ar\__init__.py",D:\thesis2\real 106 project\django-old\django\conf\locale\ar\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\django-old\django\conf\locale\ar\formats.py",D:\thesis2\real 106 project\django-old\django\conf\locale\ar\formats.py,1,1,1,1,7,0,0,0,,,,,0,1,,0,,,,,18,1,7,7,7,10,1,0,7,7,7,1,1,1,1,1,1,1,1,,0,"1.43",1,1,1,1
File,"D:\thesis2\real 106 project\django-old\django\conf\locale\bg\__init__.py",D:\thesis2\real 106 project\django-old\django\conf\locale\bg\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\django-old\django\conf\locale\bg\formats.py",D:\thesis2\real 106 project\django-old\django\conf\locale\bg\formats.py,1,1,1,1,6,0,0,0,,,,,0,1,,0,,,,,18,1,6,6,6,11,1,0,6,6,6,1,1,1,1,1,1,1,1,,0,"1.83",1,1,1,1
File,"D:\thesis2\real 106 project\django-old\django\conf\locale\bn\__init__.py",D:\thesis2\real 106 project\django-old\django\conf\locale\bn\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\django-old\django\conf\locale\bn\formats.py",D:\thesis2\real 106 project\django-old\django\conf\locale\bn\formats.py,1,1,1,1,7,0,0,0,,,,,0,1,,0,,,,,18,1,7,7,7,10,1,0,7,7,7,1,1,1,1,1,1,1,1,,0,"1.43",1,1,1,1
File,"D:\thesis2\real 106 project\django-old\django\conf\locale\bs\__init__.py",D:\thesis2\real 106 project\django-old\django\conf\locale\bs\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\django-old\django\conf\locale\bs\formats.py",D:\thesis2\real 106 project\django-old\django\conf\locale\bs\formats.py,1,1,1,1,8,0,0,0,,,,,0,1,,0,,,,,18,1,8,8,8,9,1,0,8,8,8,1,1,1,1,1,1,1,1,,0,"1.12",1,1,1,1
File,"D:\thesis2\real 106 project\django-old\django\conf\locale\ca\__init__.py",D:\thesis2\real 106 project\django-old\django\conf\locale\ca\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\django-old\django\conf\locale\ca\formats.py",D:\thesis2\real 106 project\django-old\django\conf\locale\ca\formats.py,1,1,1,1,23,0,0,0,,,,,0,1,,0,,,,,30,2,23,14,23,6,1,0,14,14,14,1,1,1,1,1,1,1,1,,0,"0.26",1,1,1,1
