Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Unknown Class,"CommandResult",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
File,"D:\thesis2\real 106 project\Mailpile\mailpile\__init__.py",D:\thesis2\real 106 project\Mailpile\mailpile\__init__.py,2,2,2,1,9,0,10,0,,,,,1,6,,5,,,,,66,11,54,22,38,2,1,0,44,19,31,1,1,1,1,5,5,6,1,,2,"0.04",12,12,14,6
Module File,"D:\thesis2\real 106 project\Mailpile\mailpile\__main__.py",D:\thesis2\real 106 project\Mailpile\mailpile\__main__.py,1,1,1,1,2,0,2,0,,,,,0,2,,1,,,,,10,4,6,3,3,0,2,0,6,3,3,2,2,2,1,2,2,2,1,,1,"0.00",3,3,3,2
Module File,"D:\thesis2\real 106 project\Mailpile\mailpile\app.py",D:\thesis2\real 106 project\Mailpile\mailpile\app.py,8,8,9,1,34,5,35,2,,,,,2,5,,4,,,,,225,40,175,51,150,12,2,0,160,48,135,2,2,2,1,19,19,21,4,,5,"0.07",42,42,45,8
Module File,"D:\thesis2\real 106 project\Mailpile\mailpile\auth.py",D:\thesis2\real 106 project\Mailpile\mailpile\auth.py,3,3,4,1,13,1,11,0,,,,,5,19,,18,,,,,338,66,256,89,218,16,1,0,211,87,175,1,1,1,1,19,19,21,6,,6,"0.06",64,64,86,36
Module File,"D:\thesis2\real 106 project\Mailpile\mailpile\command_cache.py",D:\thesis2\real 106 project\Mailpile\mailpile\command_cache.py,3,3,3,1,14,0,13,2,,,,,2,8,,7,,,,,173,22,115,46,97,39,1,0,106,46,88,1,1,1,1,12,12,14,3,,6,"0.34",25,25,30,10
Module File,"D:\thesis2\real 106 project\Mailpile\mailpile\commands.py",D:\thesis2\real 106 project\Mailpile\mailpile\commands.py,4,4,5,1,18,1,16,0,,,,,33,130,,129,,,,,2826,359,2362,768,2131,116,1,0,1825,745,1606,1,1,1,1,30,30,43,15,,6,"0.05",553,553,708,253
Module File,"D:\thesis2\real 106 project\Mailpile\mailpile\config.py",D:\thesis2\real 106 project\Mailpile\mailpile\config.py,3,3,3,1,16,1,12,1,,,,,14,151,,150,,,,,2454,371,1676,492,1447,413,78,2,1403,477,1181,9,9,9,3,20,20,22,13,,5,"0.25",486,486,555,242
Module File,"D:\thesis2\real 106 project\Mailpile\mailpile\conn_brokers.py",D:\thesis2\real 106 project\Mailpile\mailpile\conn_brokers.py,1,1,2,1,6,0,5,0,,,,,15,48,,47,,,,,564,95,352,166,277,127,12,1,315,161,244,6,6,6,3,8,8,10,5,,3,"0.36",90,90,96,64
Module File,"D:\thesis2\real 106 project\Mailpile\mailpile\contrib\datadig\datadig.py",D:\thesis2\real 106 project\Mailpile\mailpile\contrib\datadig\datadig.py,5,5,6,2,21,2,18,0,,,,,2,5,,5,,,,,140,20,110,39,97,10,0,0,88,39,75,0,0,0,0,14,14,18,6,,2,"0.09",27,27,31,12
Module File,"D:\thesis2\real 106 project\Mailpile\mailpile\contrib\demos\demos.py",D:\thesis2\real 106 project\Mailpile\mailpile\contrib\demos\demos.py,1,1,1,1,10,1,4,5,,,,,4,7,,7,,,,,161,42,54,28,36,65,0,0,39,26,23,0,0,0,0,4,4,5,3,,2,"1.20",11,11,12,9
