Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Unknown Class,"BaseLoader",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Module File,"D:\thesis2\real 106 project\jinja2\docs\cache_extension.py",D:\thesis2\real 106 project\jinja2\docs\cache_extension.py,1,1,1,1,15,2,8,5,,,,,1,3,,3,,,,,56,11,28,12,22,17,0,0,23,12,17,0,0,0,0,2,2,2,1,,1,"0.61",5,5,5,3
Module File,"D:\thesis2\real 106 project\jinja2\docs\conf.py",D:\thesis2\real 106 project\jinja2\docs\conf.py,3,3,3,1,50,0,0,0,,,,,0,1,,0,,,,,160,37,52,24,50,71,3,0,35,24,33,3,3,3,1,3,3,3,1,,1,"1.37",3,3,3,1
Module File,"D:\thesis2\real 106 project\jinja2\docs\jinjaext.py",D:\thesis2\real 106 project\jinja2\docs\jinjaext.py,2,2,3,1,16,0,17,0,,,,,1,9,,8,,,,,194,28,153,61,125,38,1,0,116,58,91,1,1,1,1,7,7,9,1,,3,"0.25",25,25,30,9
Module File,"D:\thesis2\real 106 project\jinja2\examples\basic\cycle.py",D:\thesis2\real 106 project\jinja2\examples\basic\cycle.py,1,1,1,1,6,0,0,0,,,,,0,1,,0,,,,,13,4,7,2,6,3,1,0,3,2,2,1,1,1,1,1,1,1,1,,0,"0.43",1,1,1,1
Module File,"D:\thesis2\real 106 project\jinja2\examples\basic\debugger.py",D:\thesis2\real 106 project\jinja2\examples\basic\debugger.py,1,1,1,1,3,0,0,0,,,,,0,1,,0,,,,,7,2,5,4,3,0,1,0,5,4,3,1,1,1,1,1,1,1,1,,0,"0.00",1,1,1,1
Module File,"D:\thesis2\real 106 project\jinja2\examples\basic\inheritance.py",D:\thesis2\real 106 project\jinja2\examples\basic\inheritance.py,1,1,1,1,6,0,0,0,,,,,0,1,,0,,,,,12,4,8,3,6,1,1,0,4,3,2,1,1,1,1,1,1,1,1,,0,"0.12",1,1,1,1
Module File,"D:\thesis2\real 106 project\jinja2\examples\basic\test.py",D:\thesis2\real 106 project\jinja2\examples\basic\test.py,1,1,1,1,22,0,0,0,,,,,0,1,,0,,,,,27,3,24,4,22,0,1,0,5,4,3,1,1,1,1,1,1,1,1,,0,"0.00",1,1,1,1
Module File,"D:\thesis2\real 106 project\jinja2\examples\basic\test_filter_and_linestatements.py",D:\thesis2\real 106 project\jinja2\examples\basic\test_filter_and_linestatements.py,1,1,1,1,21,0,0,0,,,,,0,1,,0,,,,,25,3,22,3,21,0,1,0,4,3,3,1,1,1,1,1,1,1,1,,0,"0.00",1,1,1,1
Module File,"D:\thesis2\real 106 project\jinja2\examples\basic\test_loop_filter.py",D:\thesis2\real 106 project\jinja2\examples\basic\test_loop_filter.py,1,1,1,1,9,0,0,0,,,,,0,1,,0,,,,,12,2,10,2,9,0,1,0,3,2,2,1,1,1,1,1,1,1,1,,0,"0.00",1,1,1,1
