Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Module File,"D:\thesis2\real 106 project\keras\examples\addition_rnn.py",D:\thesis2\real 106 project\keras\examples\addition_rnn.py,4,4,4,1,21,0,5,0,,,,,2,4,,3,,,,,169,24,96,53,86,49,120,2,97,53,87,11,11,11,3,11,11,11,3,,2,"0.51",17,17,17,6
Module File,"D:\thesis2\real 106 project\keras\examples\babi_rnn.py",D:\thesis2\real 106 project\keras\examples\babi_rnn.py,2,2,2,1,19,0,11,3,,,,,0,5,,4,,,,,199,35,96,54,80,69,1,0,95,54,79,1,1,1,1,5,5,5,1,,3,"0.72",10,10,11,5
Module File,"D:\thesis2\real 106 project\keras\examples\cifar10_cnn.py",D:\thesis2\real 106 project\keras\examples\cifar10_cnn.py,5,5,5,1,71,0,0,0,,,,,0,1,,0,,,,,121,20,81,27,71,30,6,1,70,27,60,5,5,5,1,5,5,5,1,,3,"0.37",5,5,5,1
Module File,"D:\thesis2\real 106 project\keras\examples\imdb_cnn.py",D:\thesis2\real 106 project\keras\examples\imdb_cnn.py,1,1,1,1,37,0,0,0,,,,,0,1,,0,,,,,76,14,47,20,37,16,1,0,43,20,33,1,1,1,1,1,1,1,1,,0,"0.34",1,1,1,1
Module File,"D:\thesis2\real 106 project\keras\examples\imdb_lstm.py",D:\thesis2\real 106 project\keras\examples\imdb_lstm.py,1,1,1,1,26,0,0,0,,,,,0,1,,0,,,,,64,13,37,17,26,17,1,0,38,17,27,1,1,1,1,1,1,1,1,,0,"0.46",1,1,1,1
Module File,"D:\thesis2\real 106 project\keras\examples\kaggle_otto_nn.py",D:\thesis2\real 106 project\keras\examples\kaggle_otto_nn.py,2,2,2,1,13,0,8,0,,,,,0,5,,4,,,,,123,29,78,32,63,18,1,0,78,31,63,1,1,1,1,3,3,3,1,,2,"0.23",10,10,10,5
Module File,"D:\thesis2\real 106 project\keras\examples\lstm_text_generation.py",D:\thesis2\real 106 project\keras\examples\lstm_text_generation.py,4,4,4,1,31,0,4,1,,,,,0,2,,1,,,,,103,21,69,31,60,13,30,1,70,31,61,8,8,8,1,8,8,8,1,,4,"0.19",9,9,9,2
Module File,"D:\thesis2\real 106 project\keras\examples\mnist_cnn.py",D:\thesis2\real 106 project\keras\examples\mnist_cnn.py,1,1,1,1,40,0,0,0,,,,,0,1,,0,,,,,74,14,48,20,40,13,1,0,47,20,39,1,1,1,1,1,1,1,1,,0,"0.27",1,1,1,1
Module File,"D:\thesis2\real 106 project\keras\examples\mnist_irnn.py",D:\thesis2\real 106 project\keras\examples\mnist_irnn.py,1,1,1,1,48,0,0,0,,,,,0,1,,0,,,,,88,16,58,23,48,15,1,0,53,23,43,1,1,1,1,1,1,1,1,,0,"0.26",1,1,1,1
Module File,"D:\thesis2\real 106 project\keras\examples\mnist_mlp.py",D:\thesis2\real 106 project\keras\examples\mnist_mlp.py,1,1,1,1,30,0,0,0,,,,,0,1,,0,,,,,55,10,38,17,30,8,1,0,39,17,31,1,1,1,1,1,1,1,1,,0,"0.21",1,1,1,1
