Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Unknown Class,"Argument",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"BaseCommand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
File,"D:\thesis2\real 106 project\click\click\__init__.py",D:\thesis2\real 106 project\click\click\__init__.py,1,1,1,1,21,0,0,0,,,,,0,1,,0,,,,,96,26,38,20,21,32,1,0,12,12,3,1,1,1,1,1,1,1,1,,0,"0.84",1,1,1,1
Module File,"D:\thesis2\real 106 project\click\click\_bashcomplete.py",D:\thesis2\real 106 project\click\click\_bashcomplete.py,3,3,3,2,12,1,11,0,,,,,0,5,,4,,,,,78,16,62,22,53,0,1,0,47,22,38,1,1,1,1,9,9,10,5,,3,"0.00",17,17,19,13
Module File,"D:\thesis2\real 106 project\click\click\_compat.py",D:\thesis2\real 106 project\click\click\_compat.py,2,2,2,1,8,0,6,0,,,,,3,62,,61,,,,,624,118,423,134,344,83,9,1,383,132,306,5,5,5,1,11,11,11,10,,3,"0.20",138,138,148,102
Module File,"D:\thesis2\real 106 project\click\click\_termui_impl.py",D:\thesis2\real 106 project\click\click\_termui_impl.py,3,3,4,2,14,0,13,0,,,,,2,32,,31,,,,,534,74,432,143,371,29,4,1,393,133,340,3,3,3,1,10,10,15,8,,3,"0.07",116,116,142,64
Module File,"D:\thesis2\real 106 project\click\click\_textwrap.py",D:\thesis2\real 106 project\click\click\_textwrap.py,2,2,2,1,9,0,9,0,,,,,1,3,,3,,,,,38,6,32,18,25,0,0,0,29,17,23,0,0,0,0,3,3,3,1,,2,"0.00",7,7,7,3
Module File,"D:\thesis2\real 106 project\click\click\core.py",D:\thesis2\real 106 project\click\click\core.py,2,2,3,1,12,0,8,3,,,,,9,109,,108,,,,,1724,250,917,328,758,557,1,0,802,296,667,1,1,1,1,19,19,27,9,,4,"0.61",294,294,363,168
Module File,"D:\thesis2\real 106 project\click\click\decorators.py",D:\thesis2\real 106 project\click\click\decorators.py,1,1,2,1,14,0,10,3,,,,,0,27,,27,,,,,303,50,154,49,119,99,0,0,144,49,109,0,0,0,0,9,9,11,8,,5,"0.64",48,48,56,34
Module File,"D:\thesis2\real 106 project\click\click\exceptions.py",D:\thesis2\real 106 project\click\click\exceptions.py,2,2,2,1,6,0,6,0,,,,,8,14,,14,,,,,188,41,106,47,79,41,0,0,92,44,68,0,0,0,0,7,7,14,3,,2,"0.39",32,32,40,16
Module File,"D:\thesis2\real 106 project\click\click\formatting.py",D:\thesis2\real 106 project\click\click\formatting.py,2,2,2,1,12,1,9,2,,,,,1,17,,17,,,,,250,41,152,58,126,57,0,0,131,54,108,0,0,0,0,7,7,7,4,,3,"0.38",40,40,42,20
Module File,"D:\thesis2\real 106 project\click\click\globals.py",D:\thesis2\real 106 project\click\click\globals.py,1,1,1,1,7,0,4,4,,,,,0,5,,4,,,,,48,13,18,7,13,17,1,0,18,7,13,1,1,1,1,3,3,3,3,,2,"0.94",9,9,9,9
Module File,"D:\thesis2\real 106 project\click\click\parser.py",D:\thesis2\real 106 project\click\click\parser.py,3,3,3,2,14,1,10,2,,,,,4,19,,19,,,,,367,57,215,79,187,95,0,0,189,77,163,0,0,0,0,10,10,11,6,,3,"0.44",66,66,72,44
Module File,"D:\thesis2\real 106 project\click\click\termui.py",D:\thesis2\real 106 project\click\click\termui.py,3,3,4,2,28,2,12,14,,,,,0,18,,17,,,,,536,85,201,66,156,251,1,0,173,54,139,1,1,1,1,16,16,16,10,,3,"1.25",68,68,79,40
