Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Module File,"D:\thesis2\real 106 project\YouCompleteMe\install.py",D:\thesis2\real 106 project\YouCompleteMe\install.py,2,2,2,1,10,3,13,1,,,,,0,2,,1,,,,,32,8,22,12,16,2,2,0,18,12,12,2,2,2,1,3,3,3,1,,1,"0.09",5,5,5,2
File,"D:\thesis2\real 106 project\YouCompleteMe\python\ycm\__init__.py",D:\thesis2\real 106 project\YouCompleteMe\python\ycm\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\YouCompleteMe\python\ycm\base.py",D:\thesis2\real 106 project\YouCompleteMe\python\ycm\base.py,3,3,3,2,15,2,12,2,,,,,0,9,,8,,,,,170,34,96,41,84,40,1,0,85,41,73,1,1,1,1,8,8,9,5,,3,"0.42",30,30,31,18
File,"D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\__init__.py",D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\base_request.py",D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\base_request.py,1,1,1,1,9,0,8,0,,,,,1,20,,19,,,,,226,44,146,61,106,36,1,0,104,52,73,1,1,1,1,3,3,3,3,,1,"0.25",34,34,34,28
Module File,"D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\command_request.py",D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\command_request.py,2,2,2,1,7,0,6,0,,,,,1,11,,11,,,,,126,26,81,27,65,20,0,0,65,26,49,0,0,0,0,6,6,7,1,,1,"0.25",25,25,29,11
Module File,"D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\completer_available_request.py",D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\completer_available_request.py,1,1,1,1,4,0,4,0,,,,,1,4,,4,,,,,48,8,21,12,14,19,0,0,19,10,13,0,0,0,0,2,2,2,1,,1,"0.90",5,5,5,4
Module File,"D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\completion_request.py",D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\completion_request.py,2,2,2,1,7,0,7,0,,,,,1,8,,7,,,,,97,21,57,20,45,19,1,0,44,18,34,1,1,1,1,8,8,9,3,,2,"0.33",19,19,20,10
Module File,"D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\event_notification.py",D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\event_notification.py,2,2,2,1,6,0,5,0,,,,,1,7,,7,,,,,79,17,44,19,32,18,0,0,39,17,28,0,0,0,0,7,7,8,3,,3,"0.41",14,14,15,9
Module File,"D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\omni_completion_request.py",D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\omni_completion_request.py,1,1,1,1,2,0,2,0,,,,,1,4,,4,,,,,38,9,11,8,5,18,0,0,11,8,5,0,0,0,0,1,1,1,1,,0,"1.64",4,4,4,4
File,"D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\tests\__init__.py",D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\tests\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\tests\completion_request_test.py",D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\tests\completion_request_test.py,1,1,1,1,13,0,15,0,,,,,1,7,,6,,,,,133,15,98,12,88,20,1,0,22,12,12,1,1,1,1,2,2,2,1,,1,"0.20",8,8,8,7
Module File,"D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\ycmd_keepalive.py",D:\thesis2\real 106 project\YouCompleteMe\python\ycm\client\ycmd_keepalive.py,1,1,1,1,5,0,4,0,,,,,1,3,,3,,,,,48,8,17,9,10,23,0,0,17,9,10,0,0,0,0,3,3,3,1,,2,"1.35",5,5,5,3
Module File,"D:\thesis2\real 106 project\YouCompleteMe\python\ycm\diagnostic_interface.py",D:\thesis2\real 106 project\YouCompleteMe\python\ycm\diagnostic_interface.py,2,2,3,1,12,1,10,1,,,,,2,14,,14,,,,,229,43,145,59,124,42,0,0,112,57,93,0,0,0,0,6,6,6,3,,4,"0.29",41,41,44,18
Module File,"D:\thesis2\real 106 project\YouCompleteMe\python\ycm\omni_completer.py",D:\thesis2\real 106 project\YouCompleteMe\python\ycm\omni_completer.py,2,2,2,1,6,0,6,0,,,,,1,9,,8,,,,,96,23,55,19,43,18,1,0,48,18,36,1,1,1,1,6,6,6,5,,2,"0.33",19,19,19,17
