Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"D:\thesis2\real 106 project\ngxtop\ngxtop\__init__.py",D:\thesis2\real 106 project\ngxtop\ngxtop\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\ngxtop\ngxtop\config_parser.py",D:\thesis2\real 106 project\ngxtop\ngxtop\config_parser.py,3,3,3,1,16,1,11,4,,,,,0,7,,6,,,,,150,29,86,39,74,35,1,0,81,37,70,1,1,1,1,8,8,8,3,,2,"0.41",25,25,27,13
Module File,"D:\thesis2\real 106 project\ngxtop\ngxtop\ngxtop.py",D:\thesis2\real 106 project\ngxtop\ngxtop\ngxtop.py,2,2,3,1,12,0,9,0,,,,,1,22,,21,,,,,391,72,250,95,212,72,4,1,214,90,176,3,3,3,1,9,9,9,3,,3,"0.29",64,64,68,24
Module File,"D:\thesis2\real 106 project\ngxtop\ngxtop\utils.py",D:\thesis2\real 106 project\ngxtop\ngxtop\utils.py,3,3,4,1,8,0,8,0,,,,,0,2,,2,,,,,21,4,17,5,14,0,0,0,17,5,14,0,0,0,0,5,5,7,1,,2,"0.00",6,6,8,2
Module File,"D:\thesis2\real 106 project\ngxtop\setup.py",D:\thesis2\real 106 project\ngxtop\setup.py,1,1,1,1,31,0,0,0,,,,,0,1,,0,,,,,37,5,32,1,31,0,1,0,2,1,1,1,1,1,1,1,1,1,1,,0,"0.00",1,1,1,1
Module File,"D:\thesis2\real 106 project\ngxtop\tests\test_config_parser.py",D:\thesis2\real 106 project\ngxtop\tests\test_config_parser.py,1,1,1,1,17,1,14,2,,,,,0,3,,3,,,,,60,10,43,10,39,7,0,0,19,10,15,0,0,0,0,1,1,1,1,,0,"0.16",3,3,3,3
Package,"ngxtop",,0,0,0,0,0,0,0,0,,,,,0,,1,0,,,,,1,1,0,0,0,0,,,0,0,0,,,,,0,0,0,0,,0,,0,0,0,0
Package,"ngxtop",,3,3,3,1,16,1,11,4,,,,,0,,1,6,,,,,150,29,86,39,74,35,,,81,37,70,,,,,8,8,8,3,,2,,25,25,27,13
Package,"ngxtop",,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,,,0,0,0,0,0,0,,,0,0,0,,,,,0,0,0,0,,0,,0,0,0,0
Package,"ngxtop",,2,2,3,1,12,0,9,0,,,,,1,,1,21,,,,,391,72,250,95,212,72,,,214,90,176,,,,,9,9,9,3,,3,,64,64,68,24
Package,"ngxtop",,3,3,4,1,8,0,8,0,,,,,0,,1,2,,,,,21,4,17,5,14,0,,,17,5,14,,,,,5,5,7,1,,2,,6,6,8,2
Function,"ngxtop.config_parser.build_pattern(log_format)",D:\thesis2\real 106 project\ngxtop\ngxtop\config_parser.py,,,,,,,,,,,,,,,,,,,,,13,0,8,2,7,5,3,0,7,2,6,3,3,3,1,,,,,,1,"0.62",,,,
Function,"ngxtop.config_parser.detect_config_path()",D:\thesis2\real 106 project\ngxtop\ngxtop\config_parser.py,,,,,,,,,,,,,,,,,,,,,21,2,15,6,14,4,6,1,14,6,13,4,4,4,3,,,,,,1,"0.27",,,,
Function,"ngxtop.config_parser.detect_log_config(arguments)",D:\thesis2\real 106 project\ngxtop\ngxtop\config_parser.py,,,,,,,,,,,,,,,,,,,,,33,3,25,7,24,5,40,2,25,6,24,8,8,8,3,,,,,,2,"0.20",,,,
Function,"ngxtop.config_parser.extract_variables(log_format)",D:\thesis2\real 106 project\ngxtop\ngxtop\config_parser.py,,,,,,,,,,,,,,,,,,,,,10,0,5,2,4,5,4,1,5,2,4,3,3,3,1,,,,,,1,"1.00",,,,
Function,"ngxtop.config_parser.get_access_logs(config)",D:\thesis2\real 106 project\ngxtop\ngxtop\config_parser.py,,,,,,,,,,,,,,,,,,,,,19,3,11,5,10,5,5,1,11,5,10,4,4,6,3,,,,,,2,"0.45",,,,
Function,"ngxtop.config_parser.get_log_formats(config)",D:\thesis2\real 106 project\ngxtop\ngxtop\config_parser.py,,,,,,,,,,,,,,,,,,,,,13,1,7,5,6,5,2,0,7,5,6,2,2,2,1,,,,,,1,"0.71",,,,
Class,"ngxtop.ngxtop.SQLProcessor",D:\thesis2\real 106 project\ngxtop\ngxtop\ngxtop.py,2,2,2,1,9,0,9,0,1,2,0,0,,,,,5,6,5,5,51,4,47,29,41,0,,,46,25,40,,,,,4,4,4,1,1,3,"0.00",11,11,11,5
Function,"ngxtop.ngxtop.SQLProcessor.__init__(self,report_queries,fields,index_fields)",D:\thesis2\real 106 project\ngxtop\ngxtop\ngxtop.py,,,,,,,,,,,,,,,,,,,,,8,0,8,7,7,0,1,0,8,7,7,2,2,2,1,,,,,,0,"0.00",,,,
