Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Unknown Class,"Command",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"CorrectedCommand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Module File,"D:\thesis2\real 106 project\thefuck\release.py",D:\thesis2\real 106 project\thefuck\release.py,2,2,2,1,11,0,11,0,,,,,0,2,,1,,,,,35,8,26,13,21,1,1,0,25,11,20,1,1,1,1,3,3,3,1,,2,"0.04",4,4,4,2
Module File,"D:\thesis2\real 106 project\thefuck\setup.py",D:\thesis2\real 106 project\thefuck\setup.py,4,4,4,3,34,0,0,0,,,,,0,1,,0,,,,,45,6,38,9,34,1,6,1,17,9,13,4,4,4,3,4,4,4,3,,1,"0.03",4,4,4,3
File,"D:\thesis2\real 106 project\thefuck\tests\__init__.py",D:\thesis2\real 106 project\thefuck\tests\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\thefuck\tests\conftest.py",D:\thesis2\real 106 project\thefuck\tests\conftest.py,1,1,1,1,3,0,3,0,,,,,0,8,,8,,,,,48,15,32,18,15,1,0,0,24,12,13,0,0,0,0,2,2,3,1,,1,"0.03",9,9,10,8
File,"D:\thesis2\real 106 project\thefuck\tests\functional\__init__.py",D:\thesis2\real 106 project\thefuck\tests\functional\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\thefuck\tests\functional\plots.py",D:\thesis2\real 106 project\thefuck\tests\functional\plots.py,1,1,1,1,9,1,6,0,,,,,0,8,,8,,,,,86,25,55,8,47,6,0,0,53,8,45,0,0,0,0,1,1,1,1,,0,"0.11",8,8,8,8
Module File,"D:\thesis2\real 106 project\thefuck\tests\functional\test_bash.py",D:\thesis2\real 106 project\thefuck\tests\functional\test_bash.py,1,1,1,1,5,0,4,0,,,,,0,7,,6,,,,,67,13,54,18,33,0,1,0,29,10,21,1,1,1,1,2,2,2,1,,1,"0.00",12,12,12,7
Module File,"D:\thesis2\real 106 project\thefuck\tests\functional\test_fish.py",D:\thesis2\real 106 project\thefuck\tests\functional\test_fish.py,1,1,1,1,4,0,2,0,,,,,0,6,,5,,,,,54,12,41,15,24,1,1,0,17,9,10,1,1,1,1,1,1,1,1,,0,"0.02",6,6,6,6
Module File,"D:\thesis2\real 106 project\thefuck\tests\functional\test_install.py",D:\thesis2\real 106 project\thefuck\tests\functional\test_install.py,1,1,1,1,8,0,9,0,,,,,0,2,,1,,,,,25,3,22,7,16,0,1,0,11,6,8,1,1,1,1,1,1,1,1,,0,"0.00",2,2,2,2
Module File,"D:\thesis2\real 106 project\thefuck\tests\functional\test_performance.py",D:\thesis2\real 106 project\thefuck\tests\functional\test_performance.py,1,1,1,1,13,0,12,0,,,,,0,3,,2,,,,,50,5,45,7,38,0,1,0,26,6,22,1,1,1,1,1,1,1,1,,0,"0.00",3,3,3,3
Module File,"D:\thesis2\real 106 project\thefuck\tests\functional\test_tcsh.py",D:\thesis2\real 106 project\thefuck\tests\functional\test_tcsh.py,1,1,1,1,5,0,3,0,,,,,0,6,,5,,,,,55,12,42,15,25,1,1,0,18,9,11,1,1,1,1,2,2,2,1,,1,"0.02",7,7,7,6
Module File,"D:\thesis2\real 106 project\thefuck\tests\functional\test_zsh.py",D:\thesis2\real 106 project\thefuck\tests\functional\test_zsh.py,1,1,1,1,5,0,4,0,,,,,0,7,,6,,,,,68,13,55,18,34,0,1,0,28,10,20,1,1,1,1,2,2,2,1,,1,"0.00",8,8,8,7
File,"D:\thesis2\real 106 project\thefuck\tests\rules\__init__.py",D:\thesis2\real 106 project\thefuck\tests\rules\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\thefuck\tests\rules\conftest.py",D:\thesis2\real 106 project\thefuck\tests\rules\conftest.py,1,1,1,1,2,0,2,0,,,,,0,1,,1,,,,,6,2,4,3,1,0,0,0,3,2,1,0,0,0,0,1,1,1,1,,0,"0.00",1,1,1,1
Module File,"D:\thesis2\real 106 project\thefuck\tests\rules\test_apt_get.py",D:\thesis2\real 106 project\thefuck\tests\rules\test_apt_get.py,1,1,1,1,3,0,3,0,,,,,0,5,,5,,,,,66,10,54,34,11,2,0,0,21,12,11,0,0,0,0,1,1,1,1,,0,"0.04",5,5,5,5
Module File,"D:\thesis2\real 106 project\thefuck\tests\rules\test_apt_get_search.py",D:\thesis2\real 106 project\thefuck\tests\rules\test_apt_get_search.py,1,1,1,1,2,0,2,0,,,,,0,3,,3,,,,,25,6,19,16,3,0,0,0,9,6,3,0,0,0,0,1,1,1,1,,0,"0.00",3,3,3,3
Module File,"D:\thesis2\real 106 project\thefuck\tests\rules\test_brew_install.py",D:\thesis2\real 106 project\thefuck\tests\rules\test_brew_install.py,1,1,1,1,3,0,3,0,,,,,0,6,,6,,,,,46,13,33,18,15,0,0,0,19,10,9,0,0,0,0,1,1,1,1,,0,"0.00",6,6,6,6
