Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Module File,"D:\thesis2\real 106 project\legit\legit.py",D:\thesis2\real 106 project\legit\legit.py,2,2,2,1,2,0,0,0,,,,,0,1,,0,,,,,5,1,3,1,2,1,2,0,3,1,2,2,2,2,1,2,2,2,1,,1,"0.33",2,2,2,1
File,"D:\thesis2\real 106 project\legit\legit\__init__.py",D:\thesis2\real 106 project\legit\legit\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,3,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,"1.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\legit\legit\bootstrap.py",D:\thesis2\real 106 project\legit\legit\bootstrap.py,9,9,9,1,28,0,0,0,,,,,0,1,,0,,,,,70,26,33,10,28,11,80,2,31,10,26,9,9,9,1,9,9,9,1,,3,"0.33",9,9,9,1
Module File,"D:\thesis2\real 106 project\legit\legit\cli.py",D:\thesis2\real 106 project\legit\legit\cli.py,3,3,3,1,17,2,11,1,,,,,1,33,,32,,,,,690,175,458,113,410,58,2,0,330,110,284,2,2,2,1,8,8,9,5,,3,"0.13",102,102,111,58
Module File,"D:\thesis2\real 106 project\legit\legit\core.py",D:\thesis2\real 106 project\legit\legit\core.py,1,1,1,1,4,0,0,0,,,,,0,1,,0,,,,,16,5,5,4,4,6,1,0,5,4,4,1,1,1,1,1,1,1,1,,0,"1.20",1,1,1,1
Module File,"D:\thesis2\real 106 project\legit\legit\helpers.py",D:\thesis2\real 106 project\legit\legit\helpers.py,1,1,1,1,4,0,0,0,,,,,0,1,,0,,,,,18,6,6,6,4,6,1,0,6,6,4,1,1,1,1,1,1,1,1,,0,"1.00",1,1,1,1
Module File,"D:\thesis2\real 106 project\legit\legit\scm.py",D:\thesis2\real 106 project\legit\legit\scm.py,2,2,2,1,10,3,7,0,,,,,1,21,,20,,,,,297,113,161,59,132,24,2,0,140,57,111,2,2,2,1,9,9,10,3,,4,"0.15",47,47,54,27
Module File,"D:\thesis2\real 106 project\legit\legit\settings.py",D:\thesis2\real 106 project\legit\legit\settings.py,1,1,1,1,7,1,4,0,,,,,1,6,,5,,,,,78,28,39,11,33,11,1,0,29,11,23,1,1,1,1,3,3,3,3,,2,"0.28",8,8,8,8
Module File,"D:\thesis2\real 106 project\legit\setup.py",D:\thesis2\real 106 project\legit\setup.py,4,4,4,3,53,0,0,0,,,,,0,1,,0,,,,,84,20,58,11,53,8,4,1,22,10,17,4,4,4,3,4,4,4,3,,1,"0.14",4,4,4,3
Package,"legit",,0,0,0,0,0,0,0,0,,,,,0,,1,0,,,,,3,1,1,1,0,1,,,1,1,0,,,,,0,0,0,0,,0,,0,0,0,0
