Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Module File,"D:\thesis2\real 106 project\stellar\setup.py",D:\thesis2\real 106 project\stellar\setup.py,1,1,1,1,49,0,0,0,,,,,0,1,,0,,,,,60,5,52,7,49,3,1,0,8,5,5,1,1,1,1,1,1,1,1,,1,"0.06",1,1,1,1
File,"D:\thesis2\real 106 project\stellar\stellar\__init__.py",D:\thesis2\real 106 project\stellar\stellar\__init__.py,1,1,1,1,1,0,0,0,,,,,0,1,,0,,,,,7,1,6,6,1,0,1,0,6,6,1,1,1,1,1,1,1,1,1,,0,"0.00",1,1,1,1
Module File,"D:\thesis2\real 106 project\stellar\stellar\__main__.py",D:\thesis2\real 106 project\stellar\stellar\__main__.py,1,1,1,1,1,0,0,0,,,,,0,1,,0,,,,,3,1,2,1,1,0,1,0,2,1,1,1,1,1,1,1,1,1,1,,0,"0.00",1,1,1,1
Module File,"D:\thesis2\real 106 project\stellar\stellar\app.py",D:\thesis2\real 106 project\stellar\stellar\app.py,2,2,2,1,9,0,9,0,,,,,2,21,,20,,,,,254,38,215,81,172,1,1,0,158,72,124,1,1,1,1,6,6,6,5,,5,"0.00",48,48,48,27
Module File,"D:\thesis2\real 106 project\stellar\stellar\command.py",D:\thesis2\real 106 project\stellar\stellar\command.py,2,2,3,1,15,1,14,0,,,,,0,17,,16,,,,,320,52,257,62,214,11,2,0,170,49,143,2,2,2,1,11,11,15,7,,3,"0.04",47,47,54,33
Module File,"D:\thesis2\real 106 project\stellar\stellar\config.py",D:\thesis2\real 106 project\stellar\stellar\config.py,3,3,3,3,16,1,15,0,,,,,2,4,,3,,,,,84,17,67,18,58,0,1,0,47,14,38,1,1,1,1,8,8,8,6,,3,"0.00",14,14,14,12
Module File,"D:\thesis2\real 106 project\stellar\stellar\models.py",D:\thesis2\real 106 project\stellar\stellar\models.py,1,1,1,1,5,0,6,0,,,,,2,6,,5,,,,,71,13,58,23,45,0,1,0,36,22,24,1,1,1,1,4,4,4,4,,1,"0.00",9,9,9,9
Module File,"D:\thesis2\real 106 project\stellar\stellar\operations.py",D:\thesis2\real 106 project\stellar\stellar\operations.py,2,2,2,1,15,0,15,0,,,,,1,9,,8,,,,,161,24,135,18,124,2,1,0,58,18,47,1,1,1,1,4,4,4,3,,2,"0.01",21,21,23,15
Module File,"D:\thesis2\real 106 project\stellar\tests\test_models.py",D:\thesis2\real 106 project\stellar\tests\test_models.py,1,1,1,1,7,0,7,0,,,,,0,2,,2,,,,,19,4,15,4,12,0,0,0,8,4,5,0,0,0,0,1,1,1,1,,0,"0.00",2,2,2,2
Module File,"D:\thesis2\real 106 project\stellar\tests\test_starts.py",D:\thesis2\real 106 project\stellar\tests\test_starts.py,1,1,1,1,9,0,9,0,,,,,2,5,,5,,,,,50,6,44,16,33,0,0,0,23,13,13,0,0,0,0,2,2,2,1,,1,"0.00",6,6,6,5
