Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"D:\thesis2\real 106 project\httpie\httpie\__init__.py",D:\thesis2\real 106 project\httpie\httpie\__init__.py,1,1,1,1,3,0,0,0,,,,,1,1,,0,,,,,19,4,10,10,9,5,1,0,10,10,9,1,1,1,1,1,1,1,1,,0,"0.50",1,1,1,1
Module File,"D:\thesis2\real 106 project\httpie\httpie\__main__.py",D:\thesis2\real 106 project\httpie\httpie\__main__.py,2,2,2,1,2,0,0,0,,,,,0,1,,0,,,,,10,3,4,2,2,3,2,0,4,2,2,2,2,2,1,2,2,2,1,,1,"0.75",2,2,2,1
Module File,"D:\thesis2\real 106 project\httpie\httpie\cli.py",D:\thesis2\real 106 project\httpie\httpie\cli.py,1,1,1,1,135,0,3,0,,,,,1,3,,2,,,,,570,115,420,29,402,39,1,0,57,22,46,3,3,3,1,3,3,3,1,,0,"0.09",5,5,5,3
Module File,"D:\thesis2\real 106 project\httpie\httpie\client.py",D:\thesis2\real 106 project\httpie\httpie\client.py,2,2,4,1,16,1,14,2,,,,,0,7,,6,,,,,140,29,97,33,82,14,1,0,64,33,49,1,1,1,1,7,7,10,1,,2,"0.14",20,20,30,7
Module File,"D:\thesis2\real 106 project\httpie\httpie\compat.py",D:\thesis2\real 106 project\httpie\httpie\compat.py,2,2,2,1,6,0,5,0,,,,,1,15,,14,,,,,173,24,114,55,91,43,24,1,110,54,88,6,6,6,1,6,6,6,5,,3,"0.38",34,34,34,19
Module File,"D:\thesis2\real 106 project\httpie\httpie\config.py",D:\thesis2\real 106 project\httpie\httpie\config.py,2,2,2,1,6,0,5,0,,,,,2,10,,9,,,,,97,21,74,33,57,3,1,0,61,27,45,2,2,2,1,4,4,4,4,,3,"0.04",20,20,20,17
Module File,"D:\thesis2\real 106 project\httpie\httpie\context.py",D:\thesis2\real 106 project\httpie\httpie\context.py,4,4,5,1,15,1,11,3,,,,,1,2,,2,,,,,84,9,60,23,50,15,0,0,49,22,40,0,0,0,0,5,5,7,1,,3,"0.25",8,8,10,2
Module File,"D:\thesis2\real 106 project\httpie\httpie\core.py",D:\thesis2\real 106 project\httpie\httpie\core.py,6,6,8,4,33,5,25,3,,,,,0,5,,5,,,,,202,39,138,32,117,26,0,0,96,28,78,0,0,0,0,24,24,33,13,,4,"0.19",32,32,42,20
Module File,"D:\thesis2\real 106 project\httpie\httpie\downloads.py",D:\thesis2\real 106 project\httpie\httpie\downloads.py,2,2,2,1,16,2,11,3,,,,,4,22,,21,,,,,434,87,277,93,237,72,1,0,193,90,156,1,1,1,1,8,8,10,5,,3,"0.26",56,56,65,32
Module File,"D:\thesis2\real 106 project\httpie\httpie\input.py",D:\thesis2\real 106 project\httpie\httpie\input.py,3,3,4,1,18,2,11,2,,,,,11,31,,30,,,,,679,138,427,144,369,114,1,0,328,134,274,1,1,1,1,12,12,12,12,,5,"0.27",109,109,124,59
Module File,"D:\thesis2\real 106 project\httpie\httpie\models.py",D:\thesis2\real 106 project\httpie\httpie\models.py,1,1,1,1,5,0,4,0,,,,,3,17,,17,,,,,141,31,92,41,61,18,0,0,62,31,41,0,0,0,0,5,5,6,1,,1,"0.20",24,24,27,17
File,"D:\thesis2\real 106 project\httpie\httpie\output\__init__.py",D:\thesis2\real 106 project\httpie\httpie\output\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
File,"D:\thesis2\real 106 project\httpie\httpie\output\formatters\__init__.py",D:\thesis2\real 106 project\httpie\httpie\output\formatters\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\httpie\httpie\output\formatters\colors.py",D:\thesis2\real 106 project\httpie\httpie\output\formatters\colors.py,2,2,2,1,10,0,11,0,,,,,3,6,,5,,,,,217,26,163,54,146,52,1,0,88,54,71,1,1,1,1,7,7,7,3,,3,"0.32",17,17,17,8
Module File,"D:\thesis2\real 106 project\httpie\httpie\output\formatters\headers.py",D:\thesis2\real 106 project\httpie\httpie\output\formatters\headers.py,1,1,1,1,9,1,4,4,,,,,1,1,,1,,,,,14,4,6,4,3,4,0,0,6,4,3,0,0,0,0,1,1,1,1,,0,"0.67",1,1,1,1
Module File,"D:\thesis2\real 106 project\httpie\httpie\output\formatters\json.py",D:\thesis2\real 106 project\httpie\httpie\output\formatters\json.py,2,2,2,1,8,0,12,3,,,,,1,2,,1,,,,,26,6,17,7,12,3,1,0,14,7,9,1,1,1,1,3,3,3,1,,2,"0.18",4,4,4,2
Module File,"D:\thesis2\real 106 project\httpie\httpie\output\formatters\xml.py",D:\thesis2\real 106 project\httpie\httpie\output\formatters\xml.py,3,3,4,1,14,0,15,2,,,,,1,4,,3,,,,,61,12,41,15,33,8,1,0,39,15,31,1,1,1,1,7,7,12,1,,3,"0.20",14,14,19,4
Module File,"D:\thesis2\real 106 project\httpie\httpie\output\processing.py",D:\thesis2\real 106 project\httpie\httpie\output\processing.py,2,2,2,1,5,0,4,1,,,,,2,6,,5,,,,,50,14,30,19,20,6,1,0,30,19,20,1,1,1,1,4,4,4,4,,3,"0.20",15,15,16,9
Module File,"D:\thesis2\real 106 project\httpie\httpie\output\streams.py",D:\thesis2\real 106 project\httpie\httpie\output\streams.py,2,2,3,1,11,1,8,1,,,,,6,18,,17,,,,,293,68,175,75,143,50,1,0,145,72,115,1,1,1,1,7,7,9,5,,5,"0.29",51,51,59,27
File,"D:\thesis2\real 106 project\httpie\httpie\plugins\__init__.py",D:\thesis2\real 106 project\httpie\httpie\plugins\__init__.py,1,1,1,1,7,0,0,0,,,,,0,1,,0,,,,,24,3,17,11,7,4,1,0,10,8,3,1,1,1,1,1,1,1,1,,0,"0.24",1,1,1,1
Module File,"D:\thesis2\real 106 project\httpie\httpie\plugins\base.py",D:\thesis2\real 106 project\httpie\httpie\plugins\base.py,1,1,1,1,5,0,2,2,,,,,5,8,,8,,,,,92,31,28,22,14,33,0,0,27,21,14,0,0,0,0,1,1,1,1,,0,"1.18",8,8,8,8
Module File,"D:\thesis2\real 106 project\httpie\httpie\plugins\builtin.py",D:\thesis2\real 106 project\httpie\httpie\plugins\builtin.py,1,1,1,1,4,0,3,1,,,,,4,4,,4,,,,,48,19,25,19,13,4,0,0,23,18,12,0,0,0,0,1,1,1,1,,0,"0.16",4,4,4,4
Module File,"D:\thesis2\real 106 project\httpie\httpie\plugins\manager.py",D:\thesis2\real 106 project\httpie\httpie\plugins\manager.py,1,1,1,1,3,0,3,0,,,,,1,12,,11,,,,,65,15,47,24,31,3,1,0,36,24,20,1,1,1,1,3,3,3,1,,2,"0.06",16,16,16,12
Module File,"D:\thesis2\real 106 project\httpie\httpie\sessions.py",D:\thesis2\real 106 project\httpie\httpie\sessions.py,2,2,2,1,11,1,9,1,,,,,1,10,,9,,,,,152,27,105,43,82,21,1,0,81,37,64,1,1,1,1,8,8,10,5,,3,"0.20",24,24,28,14
Module File,"D:\thesis2\real 106 project\httpie\httpie\utils.py",D:\thesis2\real 106 project\httpie\httpie\utils.py,3,3,3,2,24,3,9,11,,,,,0,2,,2,,,,,57,12,22,7,17,23,0,0,15,7,10,0,0,0,0,4,4,4,4,,2,"1.05",6,6,6,5
Module File,"D:\thesis2\real 106 project\httpie\setup.py",D:\thesis2\real 106 project\httpie\setup.py,1,1,1,1,19,0,4,0,,,,,1,4,,3,,,,,114,18,85,17,74,11,5,1,28,16,17,4,4,4,1,4,4,4,1,,2,"0.13",7,7,7,4
Module File,"D:\thesis2\real 106 project\httpie\tests\fixtures.py",D:\thesis2\real 106 project\httpie\tests\fixtures.py,1,1,1,1,10,1,2,4,,,,,0,2,,1,,,,,41,15,18,15,15,8,1,0,18,14,15,1,1,1,1,1,1,1,1,,1,"0.44",2,2,2,2
Module File,"D:\thesis2\real 106 project\httpie\tests\test_auth.py",D:\thesis2\real 106 project\httpie\tests\test_auth.py,1,1,1,1,6,0,5,0,,,,,1,6,,6,,,,,62,10,46,27,27,6,0,0,34,20,22,0,0,0,0,1,1,1,1,,0,"0.13",6,6,6,6
