Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Class,"BaseHTTPServer.BaseHTTPRequestHandler",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\BaseHTTPServer.py,3,3,3,1,17,2,10,4,1,5,0,7,,,,,14,7,14,20,463,92,222,50,207,151,,,141,49,126,,,,,12,12,14,9,2,3,"0.68",43,43,47,27
Function,"BaseHTTPServer.BaseHTTPRequestHandler.address_string(self)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\BaseHTTPServer.py,,,,,,,,,,,,,,,,,,,,,10,3,3,2,2,4,1,0,3,2,2,1,1,1,1,,,,,,0,"1.33",,,,
Function,"BaseHTTPServer.BaseHTTPRequestHandler.date_time_string(self,timestamp)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\BaseHTTPServer.py,,,,,,,,,,,,,,,,,,,,,10,0,9,3,8,1,2,0,6,3,5,2,2,2,1,,,,,,1,"0.11",,,,
Function,"BaseHTTPServer.BaseHTTPRequestHandler.end_headers(self)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\BaseHTTPServer.py,,,,,,,,,,,,,,,,,,,,,4,0,3,1,2,1,2,0,3,1,2,2,2,2,1,,,,,,1,"0.33",,,,
Function,"BaseHTTPServer.BaseHTTPRequestHandler.handle(self)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\BaseHTTPServer.py,,,,,,,,,,,,,,,,,,,,,7,1,5,1,4,1,2,0,5,1,4,2,2,2,1,,,,,,1,"0.20",,,,
Function,"BaseHTTPServer.BaseHTTPRequestHandler.handle_one_request(self)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\BaseHTTPServer.py,,,,,,,,,,,,,,,,,,,,,34,2,25,5,24,8,6,1,25,4,24,6,6,6,6,,,,,,2,"0.32",,,,
Function,"BaseHTTPServer.BaseHTTPRequestHandler.log_date_time_string(self)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\BaseHTTPServer.py,,,,,,,,,,,,,,,,,,,,,7,0,6,4,5,1,1,0,5,4,4,1,1,1,1,,,,,,0,"0.17",,,,
Function,"BaseHTTPServer.BaseHTTPRequestHandler.log_error(self,format,args)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\BaseHTTPServer.py,,,,,,,,,,,,,,,,,,,,,13,5,2,1,1,6,1,0,2,1,1,1,1,1,1,,,,,,0,"3.00",,,,
Function,"BaseHTTPServer.BaseHTTPRequestHandler.log_message(self,format,args)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\BaseHTTPServer.py,,,,,,,,,,,,,,,,,,,,,21,5,5,1,4,11,1,0,2,1,1,1,1,1,1,,,,,,0,"2.20",,,,
Function,"BaseHTTPServer.BaseHTTPRequestHandler.log_request(self,code,size)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\BaseHTTPServer.py,,,,,,,,,,,,,,,,,,,,,9,3,3,1,2,3,1,0,2,1,1,1,1,1,1,,,,,,0,"1.00",,,,
Function,"BaseHTTPServer.BaseHTTPRequestHandler.parse_request(self)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\BaseHTTPServer.py,,,,,,,,,,,,,,,,,,,,,68,5,49,13,48,15,24,1,42,13,41,12,12,14,9,,,,,,3,"0.31",,,,
Function,"BaseHTTPServer.BaseHTTPRequestHandler.send_error(self,code,message)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\BaseHTTPServer.py,,,,,,,,,,,,,,,,,,,,,30,4,17,4,16,9,8,1,16,4,15,4,4,6,1,,,,,,1,"0.53",,,,
Function,"BaseHTTPServer.BaseHTTPRequestHandler.send_header(self,keyword,value)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\BaseHTTPServer.py,,,,,,,,,,,,,,,,,,,,,10,1,8,1,7,1,8,1,7,1,6,5,5,5,1,,,,,,2,"0.12",,,,
Function,"BaseHTTPServer.BaseHTTPRequestHandler.send_response(self,code,message)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\BaseHTTPServer.py,,,,,,,,,,,,,,,,,,,,,19,2,12,1,11,5,6,1,10,1,9,4,4,4,1,,,,,,2,"0.42",,,,
Function,"BaseHTTPServer.BaseHTTPRequestHandler.version_string(self)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\BaseHTTPServer.py,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,,,,,,0,"0.50",,,,
Class,"BaseHTTPServer.HTTPServer",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\BaseHTTPServer.py,1,1,1,1,6,0,5,1,1,0,0,1,,,,,1,2,1,23,10,2,7,6,5,2,,,7,6,5,,,,,1,1,1,1,2,0,"0.29",1,1,1,1
Function,"BaseHTTPServer.HTTPServer.server_bind(self)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\BaseHTTPServer.py,,,,,,,,,,,,,,,,,,,,,6,0,5,4,4,1,1,0,5,4,4,1,1,1,1,,,,,,0,"0.20",,,,
Function,"BaseHTTPServer._quote_html(html)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\BaseHTTPServer.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"BaseHTTPServer.test(HandlerClass,ServerClass,protocol)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\BaseHTTPServer.py,,,,,,,,,,,,,,,,,,,,,21,5,12,6,10,4,2,0,10,5,9,2,2,2,1,,,,,,1,"0.33",,,,
Unknown Class,"BaseRequestHandler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"CEmitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"CEmitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"CParser",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"CParser",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Class,"ConfigParser.ConfigParser",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\ConfigParser.py,5,5,6,3,22,1,15,5,1,6,5,1,,,,,4,0,4,25,96,11,65,17,60,21,,,58,16,53,,,,,7,7,8,5,1,3,"0.32",21,21,24,15
Function,"ConfigParser.ConfigParser._interpolate(self,section,option,rawval,vars)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\ConfigParser.py,,,,,,,,,,,,,,,,,,,,,18,0,17,4,16,2,8,1,15,3,14,5,5,7,5,,,,,,3,"0.12",,,,
Function,"ConfigParser.ConfigParser._interpolation_replace(self,match)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\ConfigParser.py,,,,,,,,,,,,,,,,,,,,,6,0,6,2,5,0,2,0,5,2,4,2,2,2,1,,,,,,1,"0.00",,,,
Function,"ConfigParser.ConfigParser.get(self,section,option,raw,vars)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\ConfigParser.py,,,,,,,,,,,,,,,,,,,,,34,4,21,5,20,9,36,2,20,5,19,7,7,8,5,,,,,,2,"0.43",,,,
Function,"ConfigParser.ConfigParser.items(self,section,raw,vars)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\ConfigParser.py,,,,,,,,,,,,,,,,,,,,,31,2,19,4,18,10,36,2,16,4,15,7,7,7,4,,,,,,2,"0.53",,,,
Class,"ConfigParser.DuplicateSectionError",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\ConfigParser.py,1,1,1,1,4,0,4,0,1,0,0,0,,,,,1,2,1,17,7,1,5,4,3,1,,,5,4,3,,,,,1,1,1,1,4,0,"0.20",1,1,1,1
Function,"ConfigParser.DuplicateSectionError.__init__(self,section)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\ConfigParser.py,,,,,,,,,,,,,,,,,,,,,4,0,4,3,3,0,1,0,4,3,3,1,1,1,1,,,,,,0,"0.00",,,,
Class,"ConfigParser.Error",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\ConfigParser.py,1,1,1,1,3,0,2,1,1,0,0,5,,,,,4,1,4,16,26,6,12,8,7,8,,,12,8,7,,,,,1,1,1,1,3,0,"0.67",4,4,4,4
Function,"ConfigParser.Error.__init__(self,msg)",D:\thesis2\real 106 project\XX-Net\python27\1.0\lib\ConfigParser.py,,,,,,,,,,,,,,,,,,,,,3,0,3,1,2,0,1,0,3,1,2,1,1,1,1,,,,,,0,"0.00",,,,
