Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Unknown Class,"AlsoDeprecated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Module File,"D:\thesis2\real 106 project\scrapy\conftest.py",D:\thesis2\real 106 project\scrapy\conftest.py,2,2,2,1,8,0,2,0,,,,,0,3,,2,,,,,40,10,27,9,21,4,4,1,13,8,8,4,4,5,1,4,4,5,1,,3,"0.15",6,6,7,3
Module File,"D:\thesis2\real 106 project\scrapy\docs\_ext\scrapydocs.py",D:\thesis2\real 106 project\scrapy\docs\_ext\scrapydocs.py,1,1,1,1,8,0,7,0,,,,,2,12,,12,,,,,135,30,101,39,82,4,0,0,75,39,56,0,0,0,0,3,3,3,1,,1,"0.04",16,16,17,12
Module File,"D:\thesis2\real 106 project\scrapy\docs\conf.py",D:\thesis2\real 106 project\scrapy\docs\conf.py,2,2,2,1,35,0,0,0,,,,,0,1,,0,,,,,224,56,39,23,35,129,2,0,30,23,26,2,2,2,1,2,2,2,1,,1,"3.31",2,2,2,1
Module File,"D:\thesis2\real 106 project\scrapy\docs\utils\linkfix.py",D:\thesis2\real 106 project\scrapy\docs\utils\linkfix.py,7,7,7,1,27,0,0,0,,,,,0,1,,0,,,,,63,16,28,11,27,19,7,1,26,9,25,7,7,7,1,7,7,7,1,,6,"0.68",7,7,7,1
Module File,"D:\thesis2\real 106 project\scrapy\extras\qps-bench-server.py",D:\thesis2\real 106 project\scrapy\extras\qps-bench-server.py,1,1,1,1,7,1,6,0,,,,,1,6,,5,,,,,60,14,44,21,32,3,1,0,44,21,32,1,1,1,1,4,4,4,3,,1,"0.07",10,10,11,8
Module File,"D:\thesis2\real 106 project\scrapy\extras\qpsclient.py",D:\thesis2\real 106 project\scrapy\extras\qpsclient.py,2,2,2,1,8,0,7,0,,,,,1,3,,3,,,,,55,13,33,17,27,10,0,0,31,17,25,0,0,0,0,4,4,4,1,,1,"0.30",8,8,8,3
File,"D:\thesis2\real 106 project\scrapy\scrapy\__init__.py",D:\thesis2\real 106 project\scrapy\scrapy\__init__.py,4,4,4,1,18,0,0,0,,,,,0,1,,0,,,,,46,9,27,14,18,10,3,0,25,14,16,4,4,4,1,4,4,4,1,,1,"0.37",4,4,4,1
Module File,"D:\thesis2\real 106 project\scrapy\scrapy\_monkeypatches.py",D:\thesis2\real 106 project\scrapy\scrapy\_monkeypatches.py,6,6,7,1,9,0,0,0,,,,,0,1,,0,,,,,25,5,15,7,9,6,15,1,14,7,8,6,6,7,1,6,6,7,1,,2,"0.40",6,6,7,1
Module File,"D:\thesis2\real 106 project\scrapy\scrapy\cmdline.py",D:\thesis2\real 106 project\scrapy\scrapy\cmdline.py,3,3,3,1,10,0,10,0,,,,,0,13,,12,,,,,168,20,142,55,112,6,2,0,134,53,104,2,2,2,1,7,7,8,3,,3,"0.04",41,41,46,19
