Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Module File,"D:\thesis2\real 106 project\bup\cmd\bloom-cmd.py",D:\thesis2\real 106 project\bup\cmd\bloom-cmd.py,7,7,11,1,35,2,32,1,,,,,0,4,,3,,,,,159,22,134,34,127,4,48,2,111,34,104,8,8,13,1,14,14,25,4,,2,"0.03",31,31,47,7
Module File,"D:\thesis2\real 106 project\bup\cmd\cat-file-cmd.py",D:\thesis2\real 106 project\bup\cmd\cat-file-cmd.py,14,14,15,1,44,0,0,0,,,,,0,1,,0,,,,,62,11,47,13,44,5,1024,3,39,12,36,14,14,15,1,14,14,15,1,,3,"0.11",14,14,15,1
Module File,"D:\thesis2\real 106 project\bup\cmd\daemon-cmd.py",D:\thesis2\real 106 project\bup\cmd\daemon-cmd.py,9,9,11,4,56,0,0,0,,,,,0,1,,0,,,,,69,7,61,20,56,1,49,2,50,20,45,9,9,11,4,9,9,11,4,,4,"0.02",9,9,11,4
Module File,"D:\thesis2\real 106 project\bup\cmd\damage-cmd.py",D:\thesis2\real 106 project\bup\cmd\damage-cmd.py,5,5,7,1,23,0,5,0,,,,,0,2,,1,,,,,57,7,49,21,45,1,44,2,38,21,34,8,8,13,1,8,8,13,1,,3,"0.02",10,10,15,2
Module File,"D:\thesis2\real 106 project\bup\cmd\drecurse-cmd.py",D:\thesis2\real 106 project\bup\cmd\drecurse-cmd.py,5,5,5,1,19,0,3,0,,,,,0,2,,1,,,,,48,5,42,15,37,1,40,2,28,15,23,8,8,8,1,8,8,8,1,,3,"0.02",10,10,10,2
Module File,"D:\thesis2\real 106 project\bup\cmd\fsck-cmd.py",D:\thesis2\real 106 project\bup\cmd\fsck-cmd.py,4,4,5,2,17,0,10,0,,,,,0,11,,10,,,,,215,22,188,42,174,9,3722,4,155,40,141,21,21,28,11,21,21,28,11,,4,"0.05",49,49,64,25
Module File,"D:\thesis2\real 106 project\bup\cmd\ftp-cmd.py",D:\thesis2\real 106 project\bup\cmd\ftp-cmd.py,5,5,6,3,21,0,11,1,,,,,1,8,,7,,,,,211,25,172,62,152,16,259,2,154,57,134,24,24,29,15,24,24,29,15,,7,"0.09",47,47,52,27
Module File,"D:\thesis2\real 106 project\bup\cmd\fuse-cmd.py",D:\thesis2\real 106 project\bup\cmd\fuse-cmd.py,2,2,2,1,11,0,9,0,,,,,2,10,,9,,,,,145,20,120,53,105,6,33,2,113,53,98,7,7,7,3,7,7,7,3,,3,"0.05",24,24,24,14
Module File,"D:\thesis2\real 106 project\bup\cmd\help-cmd.py",D:\thesis2\real 106 project\bup\cmd\help-cmd.py,5,5,7,4,22,0,0,0,,,,,0,1,,0,,,,,28,2,24,9,22,2,5,1,18,8,16,5,5,7,4,5,5,7,4,,3,"0.08",5,5,7,4
Module File,"D:\thesis2\real 106 project\bup\cmd\import-duplicity-cmd.py",D:\thesis2\real 106 project\bup\cmd\import-duplicity-cmd.py,3,3,4,1,15,0,5,0,,,,,0,4,,3,,,,,93,17,72,28,58,4,128,2,61,28,47,9,9,11,1,9,9,11,1,,3,"0.06",15,15,17,4
Module File,"D:\thesis2\real 106 project\bup\cmd\index-cmd.py",D:\thesis2\real 106 project\bup\cmd\index-cmd.py,8,8,13,2,36,1,24,3,,,,,1,7,,6,,,,,286,31,235,48,224,24,53760,5,195,46,184,21,21,42,4,24,24,42,5,,5,"0.10",62,62,92,17
Module File,"D:\thesis2\real 106 project\bup\cmd\init-cmd.py",D:\thesis2\real 106 project\bup\cmd\init-cmd.py,4,4,4,1,18,0,0,0,,,,,0,1,,0,,,,,29,7,21,8,18,2,6,1,17,7,14,4,4,4,1,4,4,4,1,,1,"0.10",4,4,4,1
Module File,"D:\thesis2\real 106 project\bup\cmd\join-cmd.py",D:\thesis2\real 106 project\bup\cmd\join-cmd.py,7,7,7,1,31,0,0,0,,,,,0,1,,0,,,,,44,9,34,14,31,1,32,2,27,13,24,7,7,7,1,7,7,7,1,,3,"0.03",7,7,7,1
Module File,"D:\thesis2\real 106 project\bup\cmd\list-idx-cmd.py",D:\thesis2\real 106 project\bup\cmd\list-idx-cmd.py,12,12,13,3,43,0,0,0,,,,,0,1,,0,,,,,55,7,46,13,43,2,220,2,39,12,36,12,12,13,3,12,12,13,3,,4,"0.04",12,12,13,3
Module File,"D:\thesis2\real 106 project\bup\cmd\ls-cmd.py",D:\thesis2\real 106 project\bup\cmd\ls-cmd.py,1,1,1,1,4,0,0,0,,,,,0,1,,0,,,,,12,3,7,5,4,2,1,0,7,5,4,1,1,1,1,1,1,1,1,,0,"0.29",1,1,1,1
Module File,"D:\thesis2\real 106 project\bup\cmd\margin-cmd.py",D:\thesis2\real 106 project\bup\cmd\margin-cmd.py,4,4,4,2,27,0,11,0,,,,,0,2,,1,,,,,67,7,57,26,53,4,12,1,48,26,44,7,7,7,4,7,7,7,4,,3,"0.07",9,9,9,5
Module File,"D:\thesis2\real 106 project\bup\cmd\memtest-cmd.py",D:\thesis2\real 106 project\bup\cmd\memtest-cmd.py,5,5,5,1,24,0,14,2,,,,,0,4,,3,,,,,118,15,92,30,84,11,128,2,73,29,65,9,9,9,1,9,9,9,1,,3,"0.12",20,20,20,4
Module File,"D:\thesis2\real 106 project\bup\cmd\meta-cmd.py",D:\thesis2\real 106 project\bup\cmd\meta-cmd.py,11,11,13,1,42,0,4,0,,,,,0,3,,2,,,,,160,22,132,18,126,8,8056,4,82,18,76,31,31,33,1,31,31,33,1,,6,"0.06",35,35,39,3
Module File,"D:\thesis2\real 106 project\bup\cmd\midx-cmd.py",D:\thesis2\real 106 project\bup\cmd\midx-cmd.py,7,7,10,1,30,2,24,1,,,,,0,8,,7,,,,,274,42,226,66,214,10,256,2,191,64,179,13,13,22,1,14,14,22,1,,4,"0.04",57,57,84,8
Module File,"D:\thesis2\real 106 project\bup\cmd\mux-cmd.py",D:\thesis2\real 106 project\bup\cmd\mux-cmd.py,2,2,2,1,16,0,3,0,,,,,0,2,,1,,,,,47,9,36,14,32,2,4,1,32,14,28,3,3,3,1,3,3,3,1,,1,"0.06",4,4,4,2
Module File,"D:\thesis2\real 106 project\bup\cmd\newliner-cmd.py",D:\thesis2\real 106 project\bup\cmd\newliner-cmd.py,11,11,12,5,40,0,0,0,,,,,0,1,,0,,,,,48,4,43,12,40,2,104,2,39,12,36,11,11,12,5,11,11,12,5,,3,"0.05",11,11,12,5
Module File,"D:\thesis2\real 106 project\bup\cmd\on--server-cmd.py",D:\thesis2\real 106 project\bup\cmd\on--server-cmd.py,2,2,2,1,26,0,0,0,,,,,0,1,,0,,,,,51,4,28,9,26,19,2,0,24,9,22,2,2,2,1,2,2,2,1,,1,"0.68",2,2,2,1
Module File,"D:\thesis2\real 106 project\bup\cmd\on-cmd.py",D:\thesis2\real 106 project\bup\cmd\on-cmd.py,3,3,3,2,18,0,2,0,,,,,1,3,,2,,,,,70,7,59,21,52,4,36,2,52,20,45,9,9,9,4,9,9,9,4,,5,"0.07",11,11,11,6
Module File,"D:\thesis2\real 106 project\bup\cmd\random-cmd.py",D:\thesis2\real 106 project\bup\cmd\random-cmd.py,3,3,7,1,20,0,0,0,,,,,0,1,,0,,,,,29,5,23,7,20,1,4,1,14,7,11,3,3,7,1,3,3,7,1,,1,"0.04",3,3,7,1
Module File,"D:\thesis2\real 106 project\bup\cmd\restore-cmd.py",D:\thesis2\real 106 project\bup\cmd\restore-cmd.py,4,4,5,2,17,0,12,2,,,,,0,16,,15,,,,,350,46,258,78,234,50,544,3,224,75,201,12,12,13,4,14,14,19,6,,5,"0.19",76,76,87,34
Module File,"D:\thesis2\real 106 project\bup\cmd\save-cmd.py",D:\thesis2\real 106 project\bup\cmd\save-cmd.py,10,10,14,2,39,0,11,0,,,,,0,9,,8,,,,,465,57,357,95,342,61,999999999,14,304,92,289,71,71,98,11,71,71,98,11,,5,"0.17",93,93,131,21
Module File,"D:\thesis2\real 106 project\bup\cmd\server-cmd.py",D:\thesis2\real 106 project\bup\cmd\server-cmd.py,2,2,3,1,13,0,10,0,,,,,0,13,,12,,,,,210,33,169,51,151,9,14,1,147,50,129,6,6,8,5,11,11,13,7,,4,"0.05",36,36,44,23
Module File,"D:\thesis2\real 106 project\bup\cmd\split-cmd.py",D:\thesis2\real 106 project\bup\cmd\split-cmd.py,8,8,15,1,33,0,6,0,,,,,1,5,,4,,,,,198,16,171,38,162,16,254803968,8,123,37,114,34,34,65,1,34,34,65,4,,3,"0.09",43,43,75,8
Module File,"D:\thesis2\real 106 project\bup\cmd\tag-cmd.py",D:\thesis2\real 106 project\bup\cmd\tag-cmd.py,13,13,15,9,55,0,0,0,,,,,0,1,,0,,,,,83,18,59,13,55,6,48,2,51,12,47,13,13,15,9,13,13,15,9,,2,"0.10",13,13,15,9
Module File,"D:\thesis2\real 106 project\bup\cmd\tick-cmd.py",D:\thesis2\real 106 project\bup\cmd\tick-cmd.py,2,2,2,1,10,0,0,0,,,,,0,1,,0,,,,,16,3,12,7,10,1,2,0,10,7,8,2,2,2,1,2,2,2,1,,1,"0.08",2,2,2,1
Module File,"D:\thesis2\real 106 project\bup\cmd\version-cmd.py",D:\thesis2\real 106 project\bup\cmd\version-cmd.py,2,2,3,1,10,0,4,2,,,,,0,4,,3,,,,,55,12,35,12,29,8,6,1,27,12,21,4,4,7,1,4,4,7,3,,2,"0.23",9,9,12,6
Module File,"D:\thesis2\real 106 project\bup\cmd\web-cmd.py",D:\thesis2\real 106 project\bup\cmd\web-cmd.py,3,3,3,1,16,1,10,2,,,,,1,12,,11,,,,,236,43,169,56,149,27,21,1,140,53,121,7,7,7,1,8,8,12,3,,2,"0.16",37,37,43,18
Module File,"D:\thesis2\real 106 project\bup\cmd\xstat-cmd.py",D:\thesis2\real 106 project\bup\cmd\xstat-cmd.py,11,11,12,3,40,1,13,1,,,,,0,2,,1,,,,,102,13,84,24,79,6,1144,3,67,21,63,18,18,20,5,18,18,20,5,,4,"0.07",22,22,25,6
File,"D:\thesis2\real 106 project\bup\lib\__init__.py",D:\thesis2\real 106 project\bup\lib\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
File,"D:\thesis2\real 106 project\bup\lib\bup\__init__.py",D:\thesis2\real 106 project\bup\lib\bup\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\bup\lib\bup\bloom.py",D:\thesis2\real 106 project\bup\lib\bup\bloom.py,2,2,3,1,12,0,10,2,,,,,1,11,,10,,,,,242,33,112,38,97,101,1,0,106,38,91,1,1,1,1,7,7,9,4,,2,"0.90",26,26,35,14
