Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"D:\thesis2\real 106 project\explainshell\explainshell\__init__.py",D:\thesis2\real 106 project\explainshell\explainshell\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
File,"D:\thesis2\real 106 project\explainshell\explainshell\algo\__init__.py",D:\thesis2\real 106 project\explainshell\explainshell\algo\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,2,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\explainshell\explainshell\algo\classifier.py",D:\thesis2\real 106 project\explainshell\explainshell\algo\classifier.py,2,2,2,1,14,2,13,0,,,,,1,7,,6,,,,,111,24,82,45,69,5,1,0,79,45,66,1,1,1,1,4,4,4,4,,3,"0.06",16,16,16,10
Module File,"D:\thesis2\real 106 project\explainshell\explainshell\algo\features.py",D:\thesis2\real 106 project\explainshell\explainshell\algo\features.py,1,1,1,1,5,0,3,1,,,,,0,10,,10,,,,,63,11,39,20,28,13,0,0,39,20,28,0,0,0,0,4,4,5,4,,2,"0.33",15,15,17,13
Module File,"D:\thesis2\real 106 project\explainshell\explainshell\config.py",D:\thesis2\real 106 project\explainshell\explainshell\config.py,1,1,1,1,37,0,0,0,,,,,0,1,,0,,,,,43,5,38,9,37,0,1,0,9,9,8,1,1,1,1,1,1,1,1,,0,"0.00",1,1,1,1
Module File,"D:\thesis2\real 106 project\explainshell\explainshell\errors.py",D:\thesis2\real 106 project\explainshell\explainshell\errors.py,0,0,0,0,0,0,0,0,,,,,2,0,,0,,,,,5,1,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\explainshell\explainshell\fixer.py",D:\thesis2\real 106 project\explainshell\explainshell\fixer.py,1,1,1,1,4,0,4,0,,,,,7,31,,30,,,,,206,42,150,85,106,14,1,0,144,80,105,1,1,1,1,5,5,5,3,,3,"0.09",56,56,58,33
Module File,"D:\thesis2\real 106 project\explainshell\explainshell\helpconstants.py",D:\thesis2\real 106 project\explainshell\explainshell\helpconstants.py,1,1,1,1,107,0,3,0,,,,,0,2,,1,,,,,283,67,215,32,213,3,1,0,38,32,36,1,1,1,1,2,2,2,1,,1,"0.01",3,3,3,2
Module File,"D:\thesis2\real 106 project\explainshell\explainshell\manager.py",D:\thesis2\real 106 project\explainshell\explainshell\manager.py,3,3,3,1,12,1,11,0,,,,,2,14,,13,,,,,201,36,162,61,144,4,2,0,156,60,138,2,2,2,1,11,11,12,9,,5,"0.02",43,43,44,24
Module File,"D:\thesis2\real 106 project\explainshell\explainshell\manpage.py",D:\thesis2\real 106 project\explainshell\explainshell\manpage.py,3,3,4,1,21,0,12,4,,,,,1,8,,7,,,,,207,23,142,46,132,70,10,1,112,46,102,5,5,5,1,11,11,13,3,,4,"0.49",30,30,33,10
