Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"D:\thesis2\real 106 project\huxley\huxley\__init__.py",D:\thesis2\real 106 project\huxley\huxley\__init__.py,1,1,1,1,1,0,0,0,,,,,0,1,,0,,,,,19,2,4,4,1,13,1,0,4,4,1,1,1,1,1,1,1,1,1,,0,"3.25",1,1,1,1
Module File,"D:\thesis2\real 106 project\huxley\huxley\cmdline.py",D:\thesis2\real 106 project\huxley\huxley\cmdline.py,3,3,3,2,24,1,29,0,,,,,1,4,,3,,,,,171,13,145,82,84,13,1,0,60,35,46,1,1,1,1,7,7,8,7,,3,"0.09",12,12,13,10
Module File,"D:\thesis2\real 106 project\huxley\huxley\consts.py",D:\thesis2\real 106 project\huxley\huxley\consts.py,0,0,0,0,0,0,0,0,,,,,1,0,,0,,,,,18,1,4,4,3,13,0,0,4,4,3,0,0,0,0,0,0,0,0,,0,"3.25",0,0,0,0
Module File,"D:\thesis2\real 106 project\huxley\huxley\errors.py",D:\thesis2\real 106 project\huxley\huxley\errors.py,0,0,0,0,0,0,0,0,,,,,1,0,,0,,,,,2,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\huxley\huxley\images.py",D:\thesis2\real 106 project\huxley\huxley\images.py,4,4,4,3,16,2,13,0,,,,,0,3,,3,,,,,75,16,45,24,38,14,0,0,40,24,33,0,0,0,0,11,11,11,8,,3,"0.31",13,13,13,10
Module File,"D:\thesis2\real 106 project\huxley\huxley\integration.py",D:\thesis2\real 106 project\huxley\huxley\integration.py,2,2,3,1,21,1,16,4,,,,,1,2,,2,,,,,73,8,42,13,35,23,0,0,26,13,19,0,0,0,0,3,3,5,1,,1,"0.55",5,5,7,2
Module File,"D:\thesis2\real 106 project\huxley\huxley\main.py",D:\thesis2\real 106 project\huxley\huxley\main.py,6,6,6,3,46,4,75,0,,,,,0,2,,1,,,,,140,12,115,48,74,13,2,0,62,16,52,2,2,2,1,11,11,11,6,,4,"0.11",13,13,13,7
Module File,"D:\thesis2\real 106 project\huxley\huxley\run.py",D:\thesis2\real 106 project\huxley\huxley\run.py,2,2,2,1,14,1,13,0,,,,,2,8,,8,,,,,155,22,118,46,98,15,0,0,99,43,82,0,0,0,0,8,8,8,3,,2,"0.13",21,21,21,10
Module File,"D:\thesis2\real 106 project\huxley\huxley\steps.py",D:\thesis2\real 106 project\huxley\huxley\steps.py,1,1,1,1,6,0,6,0,,,,,4,10,,9,,,,,106,18,70,29,52,18,1,0,56,29,38,1,1,1,1,5,5,5,4,,5,"0.26",15,15,16,13
Module File,"D:\thesis2\real 106 project\huxley\huxley\threadpool.py",D:\thesis2\real 106 project\huxley\huxley\threadpool.py,1,1,2,1,5,0,4,0,,,,,2,6,,6,,,,,42,8,33,19,22,1,0,0,33,19,22,0,0,0,0,5,5,6,3,,2,"0.03",11,11,12,8
