Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"D:\thesis2\real 106 project\Gooey\gooey\__init__.py",D:\thesis2\real 106 project\Gooey\gooey\__init__.py,1,1,1,1,2,0,0,0,,,,,0,1,,0,,,,,8,2,5,5,2,1,1,0,5,5,2,1,1,1,1,1,1,1,1,,0,"0.20",1,1,1,1
Module File,"D:\thesis2\real 106 project\Gooey\gooey\__main__.py",D:\thesis2\real 106 project\Gooey\gooey\__main__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
File,"D:\thesis2\real 106 project\Gooey\gooey\_tmp\__init__.py",D:\thesis2\real 106 project\Gooey\gooey\_tmp\__init__.py,1,1,1,1,1,0,0,0,,,,,0,1,,0,,,,,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,0,"0.00",1,1,1,1
Module File,"D:\thesis2\real 106 project\Gooey\gooey\_tmp\example_argparse_souce_in_main.py",D:\thesis2\real 106 project\Gooey\gooey\_tmp\example_argparse_souce_in_main.py,2,2,3,1,20,3,14,1,,,,,1,5,,4,,,,,146,32,94,40,80,21,6,1,77,39,64,5,5,5,4,6,6,8,4,,2,"0.22",14,14,16,8
Module File,"D:\thesis2\real 106 project\Gooey\gooey\_tmp\example_argparse_souce_in_try.py",D:\thesis2\real 106 project\Gooey\gooey\_tmp\example_argparse_souce_in_try.py,3,3,4,1,24,5,17,2,,,,,1,5,,4,,,,,171,45,104,41,91,23,6,1,88,40,75,5,5,5,4,9,9,12,4,,3,"0.22",17,17,20,8
Module File,"D:\thesis2\real 106 project\Gooey\gooey\_tmp\mock_app_vars_in_args.py",D:\thesis2\real 106 project\Gooey\gooey\_tmp\mock_app_vars_in_args.py,1,1,1,1,5,0,7,2,,,,,0,2,,1,,,,,18,5,12,7,9,2,2,0,12,7,9,2,2,2,1,2,2,2,1,,1,"0.17",3,3,3,2
Module File,"D:\thesis2\real 106 project\Gooey\gooey\_tmp\mock_argparse_example.py",D:\thesis2\real 106 project\Gooey\gooey\_tmp\mock_argparse_example.py,1,1,1,1,6,1,9,0,,,,,0,2,,1,,,,,18,4,14,6,11,0,2,0,11,6,8,2,2,2,1,2,2,2,1,,1,"0.00",3,3,3,2
Module File,"D:\thesis2\real 106 project\Gooey\gooey\_tmp\mockapp.py",D:\thesis2\real 106 project\Gooey\gooey\_tmp\mockapp.py,2,2,2,1,15,1,17,4,,,,,0,3,,2,,,,,76,10,45,15,35,23,2,0,45,15,35,2,2,2,1,3,3,3,1,,2,"0.51",6,6,6,3
Module File,"D:\thesis2\real 106 project\Gooey\gooey\_tmp\mockapp_import_argparse.py",D:\thesis2\real 106 project\Gooey\gooey\_tmp\mockapp_import_argparse.py,2,2,2,1,15,3,26,2,,,,,0,2,,1,,,,,50,9,34,10,27,9,2,0,33,10,26,2,2,2,1,3,3,3,1,,2,"0.26",5,5,5,2
Module File,"D:\thesis2\real 106 project\Gooey\gooey\_tmp\module_with_no_argparse.py",D:\thesis2\real 106 project\Gooey\gooey\_tmp\module_with_no_argparse.py,2,2,2,1,3,0,5,0,,,,,0,2,,1,,,,,18,5,9,4,6,4,2,0,9,4,6,2,2,2,1,2,2,2,1,,1,"0.44",4,4,4,2
Module File,"D:\thesis2\real 106 project\Gooey\gooey\_tmp\responding_to_error.py",D:\thesis2\real 106 project\Gooey\gooey\_tmp\responding_to_error.py,2,2,2,1,9,1,12,0,,,,,0,3,,2,,,,,54,9,33,13,25,13,2,0,32,13,24,2,2,2,1,3,3,3,1,,2,"0.39",6,6,6,3
Module File,"D:\thesis2\real 106 project\Gooey\gooey\_tmp\widget_demo.py",D:\thesis2\real 106 project\Gooey\gooey\_tmp\widget_demo.py,2,2,2,1,14,1,18,1,,,,,0,3,,2,,,,,72,10,48,16,38,16,2,0,47,16,37,2,2,2,1,3,3,3,1,,2,"0.33",6,6,6,3
File,"D:\thesis2\real 106 project\Gooey\gooey\dev_utils\__init__.py",D:\thesis2\real 106 project\Gooey\gooey\dev_utils\__init__.py,1,1,1,1,1,0,0,0,,,,,0,1,,0,,,,,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,0,"0.00",1,1,1,1
Module File,"D:\thesis2\real 106 project\Gooey\gooey\dev_utils\ast_inspector.py",D:\thesis2\real 106 project\Gooey\gooey\dev_utils\ast_inspector.py,3,3,3,1,28,0,11,0,,,,,0,2,,1,,,,,93,19,60,17,56,19,2,0,28,17,24,2,2,2,1,5,5,5,1,,3,"0.32",7,7,7,2
File,"D:\thesis2\real 106 project\Gooey\gooey\examples\__init__.py",D:\thesis2\real 106 project\Gooey\gooey\examples\__init__.py,1,1,1,1,10,1,6,0,,,,,0,2,,1,,,,,34,13,21,7,18,0,1,0,9,7,6,1,1,1,1,2,2,2,1,,1,"0.00",3,3,3,2
Module File,"D:\thesis2\real 106 project\Gooey\gooey\examples\error_demo.py",D:\thesis2\real 106 project\Gooey\gooey\examples\error_demo.py,2,2,2,1,9,1,12,0,,,,,0,3,,2,,,,,55,9,34,14,25,13,2,0,32,13,24,2,2,2,1,3,3,3,1,,2,"0.38",6,6,6,3
